stock,0_Absolute energy,0_Average power,0_ECDF Percentile Count_0,0_ECDF Percentile Count_1,0_ECDF Percentile_0,0_ECDF Percentile_1,0_ECDF_0,0_ECDF_1,0_ECDF_2,0_ECDF_3,0_ECDF_4,0_ECDF_5,0_ECDF_6,0_ECDF_7,0_ECDF_8,0_ECDF_9,0_Entropy,0_Histogram_0,0_Histogram_1,0_Histogram_2,0_Histogram_3,0_Histogram_4,0_Histogram_5,0_Histogram_6,0_Histogram_7,0_Histogram_8,0_Histogram_9,0_Interquartile range,0_Kurtosis,0_Max,0_Mean,0_Mean absolute deviation,0_Median,0_Median absolute deviation,0_Min,0_Peak to peak distance,0_Root mean square,0_Skewness,0_Standard deviation,0_Variance
META,291310005.5306528,8320765.65354621,700.0,2801.0,157.72000122070312,346.2950134277344,0.00028555111364934324,0.0005711022272986865,0.0008566533409480297,0.001142204454597373,0.0014277555682467161,0.0017133066818960593,0.0019988577955454027,0.002284408909194746,0.002569960022844089,0.0028555111364934323,0.9946094683737694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.97267150878906,-0.6318933307208101,528.5800170898438,262.8681004413668,100.19854692524815,241.24420166015625,78.49079895019531,88.9000015258789,439.68001556396484,288.4161862594994,0.6227151481653395,118.67711770523313,14084.258266821758
MSFT,354731246.457538,10132283.532063354,700.0,2801.0,250.36000061035156,374.44000244140625,0.00028555111364934324,0.0005711022272986865,0.0008566533409480297,0.001142204454597373,0.0014277555682467161,0.0017133066818960593,0.0019988577955454027,0.002284408909194746,0.002569960022844089,0.0028555111364934323,0.9876905386946877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.43492126464844,-1.1607362570233974,430.1400146484375,312.33929106114863,53.2523009865927,311.4199981689453,55.49999237060547,214.24000549316406,215.90000915527344,318.26703013691133,0.35425191297791847,61.13975573707078,3738.069731588679
NFLX,553650086.5728229,15814055.60048052,700.0,2801.0,243.05999755859375,478.7699890136719,0.00028555111364934324,0.0005711022272986865,0.0008566533409480297,0.001142204454597373,0.0014277555682467161,0.0017133066818960593,0.0019988577955454027,0.002284408909194746,0.002569960022844089,0.0028555111364934323,0.9944639518108005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.2874984741211,-0.7830771844420368,636.462890625,376.7712798889265,105.73221570580695,362.1425018310547,83.70249938964844,165.97000122070312,470.4928894042969,397.61212103370906,0.3326123505233866,127.03858250069185,16138.801443785087
NVDA,688493784.5513093,19665632.23511309,700.0,2801.0,163.30999755859375,493.493896484375,0.00028555111364934324,0.0005711022272986865,0.0008566533409480297,0.001142204454597373,0.0014277555682467161,0.0017133066818960593,0.0019988577955454027,0.002284408909194746,0.002569960022844089,0.0028555111364934323,0.9961735343548461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.54886627197266,-0.10745741799252517,972.0999755859375,376.5596746731186,192.62641247082777,296.3789978027344,143.17499542236328,111.4999008178711,860.6000747680664,443.39617377609085,0.9283302070517834,234.10035952418454,54802.97832935246
ORCL,33967215.67096126,970214.6721211444,700.0,2801.0,76.41000366210938,115.66000366210938,0.00028555111364934324,0.0005711022272986865,0.0008566533409480297,0.001142204454597373,0.0014277555682467161,0.0017133066818960593,0.0019988577955454027,0.002284408909194746,0.002569960022844089,0.0028555111364934323,0.966604085605862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.485002517700195,-1.3492924147884082,131.7899932861328,96.65532485312697,16.98837481105239,98.32500076293945,17.204998016357422,61.05500030517578,70.73499298095703,98.48541141920671,-0.14927401834869738,18.89773637097596,357.12443994690767
PYPL,18238712.206937112,520957.2181358787,700.0,2801.0,60.9900016784668,80.69999694824219,0.00028555111364934324,0.0005711022272986865,0.0008566533409480297,0.001142204454597373,0.0014277555682467161,0.0017133066818960593,0.0019988577955454027,0.002284408909194746,0.002569960022844089,0.0028555111364934323,0.9629999428931554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.398924827575684,-0.4335372873047363,102.79000091552734,71.24906238074442,9.588628688715234,70.17499923706055,8.204998016357422,50.400001525878906,52.38999938964844,72.16706022986362,0.589480800100215,11.474131430550779,131.65569208555326
QCOM,60561216.23081049,1729826.2276723934,700.0,2801.0,114.06999969482422,145.72999572753906,0.00028555111364934324,0.0005711022272986865,0.0008566533409480297,0.001142204454597373,0.0014277555682467161,0.0017133066818960593,0.0019988577955454027,0.002284408909194746,0.002569960022844089,0.0028555111364934323,0.9644282814043283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.446245193481445,0.24518009282479047,195.83999633789062,130.11476057478527,15.307523331200594,124.41500091552734,10.759998321533203,101.70999908447266,94.12999725341797,131.5040787909889,0.9799513855011909,19.06493690608307,363.4718192329283
SHOP,10839740.821914049,309618.4182209097,700.0,2801.0,35.821998596191406,71.52999877929688,0.00028555111364934324,0.0005711022272986865,0.0008566533409480297,0.001142204454597373,0.0014277555682467161,0.0017133066818960593,0.0019988577955454027,0.002284408909194746,0.002569960022844089,0.0028555111364934323,0.9769121011051877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.731748580932617,-1.2533626390616317,91.30000305175781,53.03893545489527,14.809533266072123,51.880001068115234,14.807371139526367,24.709999084472656,66.59000396728516,55.63542094176878,0.20269339735201566,16.797957887173602,282.17138917925786
TSLA,171932122.81173822,4910943.239409832,700.0,2801.0,177.5399932861328,256.8550109863281,0.00028555111364934324,0.0005711022272986865,0.0008566533409480297,0.001142204454597373,0.0014277555682467161,0.0017133066818960593,0.0019988577955454027,0.002284408909194746,0.002569960022844089,0.0028555111364934323,0.9957617115681119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.29467391967773,-0.6038251884729644,312.57000732421875,217.04356560524636,37.58070234624357,217.67420959472656,34.37511444091797,105.66999816894531,206.90000915527344,221.57483869110115,-0.048454575963652165,44.581383674675436,1987.4997703486176
ZM,20229162.055339888,577810.969875461,700.0,2801.0,65.2699966430664,80.11499786376953,0.00028555111364934324,0.0005711022272986865,0.0008566533409480297,0.001142204454597373,0.0014277555682467161,0.0017133066818960593,0.0019988577955454027,0.002284408909194746,0.002569960022844089,0.0028555111364934323,0.9357050720141075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.377504348754883,2.004582991707231,122.86499786376953,74.65130334633,10.257461177330859,69.7599983215332,4.299999237060547,59.060001373291016,63.804996490478516,76.00302463122992,1.7164296709504305,14.27034203477836,203.64266178956214
