Datetime,BABA,BBY,COST,CVS,DG,DLTR,GPS,HD,KR,MCD,NKE,ROST,SBUX,TGT,TJX,WBA,WMT,YUM
2022-05-18 12:30:00-04:00,87.88999938964844,75.00499725341797,430.32000732421875,94.25,201.0749969482422,130.32000732421875,11.550000190734863,284.9800109863281,48.25,233.3699951171875,110.25,93.86000061035156,71.30970001220703,158.55999755859375,61.11000061035156,41.31999969482422,41.02043533325195,109.8499984741211
2022-05-18 13:30:00-04:00,87.8124008178711,75.1449966430664,428.0400085449219,94.73989868164062,200.19000244140625,131.1999969482422,11.595000267028809,283.1099853515625,48.0,232.7550048828125,110.0,92.80999755859375,71.05000305175781,155.8618927001953,60.560001373291016,41.2400016784668,41.03333282470703,109.7699966430664
2022-05-18 14:30:00-04:00,87.16999816894531,74.58999633789062,427.3599853515625,93.7300033569336,200.25999450683594,133.03500366210938,11.524999618530273,283.29998779296875,47.43000030517578,230.7100067138672,109.15499877929688,92.41000366210938,70.95999908447266,158.9250030517578,59.7400016784668,41.16999816894531,40.52499771118164,109.01000213623047
2022-05-18 15:30:00-04:00,87.33999633789062,75.61499786376953,429.4700012207031,94.05999755859375,202.25999450683594,133.7899932861328,11.539999961853027,285.15899658203125,47.93000030517578,230.97000122070312,109.44999694824219,92.7300033569336,71.30000305175781,161.71389770507812,60.209999084472656,41.16999816894531,40.80666732788086,109.45999908447266
2022-05-19 09:30:00-04:00,86.43000030517578,75.05000305175781,421.5299987792969,92.52999877929688,196.63999938964844,129.05999755859375,11.255000114440918,288.29998779296875,47.66999816894531,230.68499755859375,108.01499938964844,94.05999755859375,71.05999755859375,154.2698974609375,61.18000030517578,40.506500244140625,39.88996505737305,109.56999969482422
2022-05-19 10:30:00-04:00,88.02999877929688,74.94000244140625,422.7900085449219,91.82990264892578,197.3000030517578,132.27999877929688,11.164999961853027,287.29998779296875,47.540000915527344,229.88999938964844,107.6500015258789,92.29000091552734,71.08000183105469,155.1699981689453,60.54499816894531,40.439998626708984,40.05666732788086,109.43000030517578
2022-05-19 11:30:00-04:00,89.30999755859375,75.29000091552734,425.510009765625,92.30000305175781,199.14999389648438,133.89999389648438,11.414999961853027,288.010009765625,47.7400016784668,231.14999389648438,108.29000091552734,93.83000183105469,71.56999969482422,153.3000030517578,61.68000030517578,40.40999984741211,39.89500045776367,110.02999877929688
2022-05-19 12:30:00-04:00,88.2249984741211,75.43000030517578,424.4284973144531,92.58999633789062,202.4199981689453,136.1302947998047,11.350099563598633,288.6199951171875,47.970001220703125,229.60000610351562,107.16000366210938,93.30500030517578,71.33999633789062,152.6199951171875,61.744998931884766,40.709999084472656,39.69166564941406,109.80999755859375
2022-05-19 13:30:00-04:00,87.98999786376953,75.1500015258789,422.8699951171875,92.95999908447266,202.0500030517578,135.89999389648438,11.460000038146973,289.739990234375,48.20500183105469,229.17999267578125,107.69999694824219,93.61000061035156,71.9000015258789,154.02499389648438,62.209999084472656,40.79999923706055,39.76333236694336,110.05500030517578
2022-05-19 14:30:00-04:00,87.3499984741211,74.2300033569336,423.04998779296875,92.83999633789062,202.40499877929688,136.4250030517578,11.335000038146973,290.29998779296875,48.0099983215332,229.22999572753906,107.16000366210938,93.55000305175781,71.69999694824219,153.27999877929688,62.025001525878906,40.6510009765625,39.75166702270508,110.12000274658203
2022-05-19 15:30:00-04:00,87.69999694824219,73.31999969482422,423.010009765625,93.125,201.3300018310547,135.55999755859375,11.1899995803833,287.760009765625,47.9901008605957,229.0,106.44000244140625,92.69000244140625,71.93000030517578,153.4199981689453,61.40999984741211,40.61000061035156,39.69166564941406,109.94000244140625
2022-05-20 09:30:00-04:00,88.3499984741211,72.03730010986328,417.9599914550781,93.9000015258789,187.73399353027344,127.81999969482422,10.864999771118164,283.760009765625,48.0099983215332,229.74000549316406,109.04000091552734,72.95999908447266,72.76499938964844,152.69000244140625,58.619998931884766,40.685001373291016,39.59166717529297,110.46499633789062
2022-05-20 10:30:00-04:00,87.25,70.41999816894531,416.55999755859375,93.04000091552734,189.75999450683594,128.08999633789062,10.699999809265137,281.510009765625,47.974998474121094,229.19000244140625,107.51000213623047,72.08000183105469,72.30989837646484,153.00999450683594,57.880001068115234,40.27000045776367,39.71666717529297,110.11000061035156
2022-05-20 11:30:00-04:00,86.19999694824219,70.06999969482422,410.9800109863281,93.30999755859375,186.61000061035156,126.11000061035156,10.654999732971191,281.3999938964844,47.93000030517578,229.46499633789062,106.08999633789062,70.84439849853516,72.19999694824219,152.5,57.040000915527344,39.91999816894531,39.42333221435547,110.25
2022-05-20 12:30:00-04:00,84.80000305175781,69.47000122070312,407.5849914550781,93.08999633789062,183.33999633789062,124.81999969482422,10.539999961853027,279.92999267578125,48.09000015258789,228.92999267578125,105.12999725341797,70.5,71.55999755859375,151.0399932861328,56.25,39.810001373291016,39.15666580200195,110.0
2022-05-20 13:30:00-04:00,85.2699966430664,70.3949966430664,408.5299987792969,93.62999725341797,183.94000244140625,126.87000274658203,10.5649995803833,281.6499938964844,48.27000045776367,230.43499755859375,105.80999755859375,69.9800033569336,72.04000091552734,152.84500122070312,55.97999954223633,40.15999984741211,39.35499954223633,110.33000183105469
2022-05-20 14:30:00-04:00,86.58000183105469,71.44999694824219,412.45001220703125,94.44999694824219,185.6999969482422,127.86499786376953,10.774999618530273,285.3900146484375,48.5099983215332,231.79249572753906,106.91000366210938,71.41999816894531,72.19000244140625,154.9698944091797,57.31999969482422,40.599998474121094,39.586666107177734,110.83000183105469
2022-05-20 15:30:00-04:00,86.80000305175781,72.37000274658203,416.4200134277344,94.94000244140625,187.60000610351562,127.87000274658203,10.90999984741211,287.3699951171875,48.65999984741211,233.91000366210938,108.0,71.87000274658203,73.41000366210938,155.38999938964844,57.88999938964844,40.95000076293945,39.6966667175293,111.87999725341797
2022-05-23 09:30:00-04:00,85.93499755859375,70.0999984741211,419.3699951171875,95.93000030517578,193.2100067138672,128.75999450683594,10.130000114440918,283.04998779296875,49.439998626708984,235.77000427246094,106.31999969482422,77.75180053710938,73.77999877929688,155.1750030517578,59.95500183105469,41.8849983215332,40.43666458129883,112.50499725341797
2022-05-23 10:30:00-04:00,86.38999938964844,71.7300033569336,423.0,96.47039794921875,192.69200134277344,128.8800048828125,10.520000457763672,285.0,49.77000045776367,238.3000030517578,107.36000061035156,77.80999755859375,73.93000030517578,153.67999267578125,60.72999954223633,42.2599983215332,40.7783317565918,113.32749938964844
2022-05-23 11:30:00-04:00,87.16000366210938,72.66500091552734,425.55499267578125,96.22000122070312,193.27499389648438,129.4499969482422,10.574999809265137,285.90509033203125,50.0099983215332,237.2899932861328,107.75,78.12000274658203,74.04000091552734,154.7913055419922,60.7400016784668,42.209999084472656,41.13103103637695,112.92500305175781
2022-05-23 12:30:00-04:00,86.7300033569336,72.38999938964844,424.30999755859375,96.0999984741211,193.0800018310547,128.94000244140625,10.380000114440918,285.0799865722656,50.459999084472656,236.85000610351562,107.43000030517578,79.10489654541016,73.70999908447266,154.39999389648438,60.80500030517578,42.165000915527344,40.94333267211914,113.18000030517578
2022-05-23 13:30:00-04:00,86.73999786376953,72.44499969482422,428.29998779296875,95.75,192.73500061035156,129.27000427246094,10.460000038146973,286.04998779296875,50.724998474121094,237.2480926513672,107.98030090332031,79.16999816894531,73.62999725341797,154.50999450683594,60.709999084472656,42.26499938964844,41.040000915527344,113.69000244140625
2022-05-23 14:30:00-04:00,86.77130126953125,72.62999725341797,427.4800109863281,95.68000030517578,193.55999755859375,129.74000549316406,10.395000457763672,285.6600036621094,50.332401275634766,237.08999633789062,108.08000183105469,78.93000030517578,73.25,153.7100067138672,60.529998779296875,42.13999938964844,40.75666427612305,113.36499786376953
2022-05-23 15:30:00-04:00,87.26000213623047,72.6500015258789,429.7300109863281,95.58000183105469,194.39999389648438,129.8800048828125,10.329999923706055,286.1099853515625,50.22999954223633,238.00999450683594,108.61000061035156,78.73999786376953,73.43000030517578,153.89999389648438,60.31999969482422,42.15999984741211,40.86666488647461,113.81999969482422
2022-05-24 09:30:00-04:00,83.0199966430664,74.0,428.6099853515625,95.37000274658203,194.6300048828125,127.5199966430664,9.680000305175781,282.625,50.20000076293945,240.99549865722656,105.31999969482422,76.73500061035156,72.1500015258789,147.36000061035156,58.915000915527344,41.68000030517578,40.689998626708984,113.38999938964844
2022-05-24 10:30:00-04:00,83.13999938964844,73.12999725341797,427.9800109863281,95.25,195.09500122070312,127.52999877929688,9.4350004196167,284.25,50.400001525878906,241.44000244140625,105.9749984741211,76.30000305175781,71.80999755859375,146.44000244140625,58.959999084472656,41.40999984741211,40.86666488647461,113.2300033569336
2022-05-24 11:30:00-04:00,83.79000091552734,73.02189636230469,432.5400085449219,95.51000213623047,196.8800048828125,129.1199951171875,9.470000267028809,285.69500732421875,50.7599983215332,243.60499572753906,107.06999969482422,77.41999816894531,72.05000305175781,147.125,59.154998779296875,41.57500076293945,41.12333297729492,113.76499938964844
2022-05-24 12:30:00-04:00,83.08999633789062,72.02999877929688,431.1499938964844,95.81999969482422,195.9499969482422,127.98999786376953,9.40999984741211,285.57598876953125,51.0,243.5399932861328,106.44000244140625,77.72000122070312,71.5199966430664,146.60000610351562,59.16999816894531,41.65999984741211,41.336666107177734,113.3499984741211
2022-05-24 13:30:00-04:00,83.2300033569336,72.83999633789062,434.2349853515625,96.41999816894531,196.02999877929688,129.0500030517578,9.359999656677246,286.5,51.220001220703125,244.7100067138672,107.0999984741211,78.06999969482422,71.94999694824219,148.40499877929688,59.369998931884766,41.849998474121094,41.253334045410156,113.4800033569336
2022-05-24 14:30:00-04:00,82.04000091552734,73.30000305175781,435.6700134277344,96.3499984741211,196.44500732421875,129.85000610351562,9.28499984741211,287.2900085449219,51.19499969482422,244.77999877929688,107.13999938964844,77.54499816894531,72.38500213623047,149.7449951171875,59.5,41.81999969482422,41.32999801635742,113.66999816894531
2022-05-24 15:30:00-04:00,82.49500274658203,73.55999755859375,437.7900085449219,96.4800033569336,195.88999938964844,130.13999938964844,9.461400032043457,288.1300048828125,51.5099983215332,244.67999267578125,107.36000061035156,77.62000274658203,72.72000122070312,149.9499969482422,59.7400016784668,42.09000015258789,41.39833450317383,114.06999969482422
2022-05-25 09:30:00-04:00,82.5250015258789,77.94629669189453,437.79998779296875,97.79620361328125,196.47000122070312,133.92999267578125,10.345000267028809,293.54998779296875,51.13999938964844,243.02999877929688,107.1050033569336,82.38999938964844,73.19999694824219,155.82000732421875,61.70500183105469,42.494998931884766,41.35333251953125,114.73999786376953
2022-05-25 10:30:00-04:00,83.05500030517578,78.2300033569336,437.6199951171875,97.52999877929688,196.47000122070312,134.3350067138672,10.494999885559082,292.1400146484375,51.47999954223633,242.1300048828125,107.06999969482422,80.91000366210938,72.63999938964844,156.2449951171875,60.880001068115234,42.61000061035156,41.417667388916016,114.16000366210938
2022-05-25 11:30:00-04:00,82.28919982910156,77.71499633789062,434.010009765625,97.0199966430664,194.58999633789062,133.36000061035156,10.4350004196167,292.1600036621094,51.279998779296875,242.5449981689453,107.1500015258789,80.16999816894531,72.07499694824219,155.23880004882812,60.470001220703125,42.25,40.975032806396484,114.55000305175781
2022-05-25 12:30:00-04:00,81.41000366210938,78.65499877929688,437.75,97.29000091552734,194.99000549316406,133.5800018310547,10.505000114440918,293.2300109863281,51.54499816894531,244.39999389648438,107.54000091552734,80.61000061035156,72.44000244140625,155.63999938964844,60.66999816894531,42.29499816894531,40.994998931884766,114.84500122070312
2022-05-25 13:30:00-04:00,82.48999786376953,79.41999816894531,441.1600036621094,97.44999694824219,196.10000610351562,134.38499450683594,10.554400444030762,293.6499938964844,51.52000045776367,244.93429565429688,107.96160125732422,81.33000183105469,72.87999725341797,156.58999633789062,61.05630111694336,42.550201416015625,41.1966667175293,115.23999786376953
2022-05-25 14:30:00-04:00,82.95999908447266,80.13999938964844,440.1600036621094,97.31999969482422,195.80999755859375,134.50999450683594,10.604999542236328,294.3800048828125,51.400001525878906,245.02999877929688,108.69999694824219,81.70999908447266,72.83999633789062,156.7899932861328,61.48500061035156,42.560001373291016,41.21333312988281,115.66999816894531
2022-05-25 15:30:00-04:00,82.32499694824219,80.05000305175781,440.2699890136719,97.18000030517578,195.30999755859375,133.6199951171875,10.649999618530273,293.6400146484375,51.16999816894531,244.14999389648438,108.19999694824219,81.37000274658203,72.48999786376953,156.50999450683594,61.25,42.470001220703125,41.143333435058594,115.58000183105469
2022-05-26 09:30:00-04:00,92.89520263671875,83.19499969482422,452.77301025390625,98.30000305175781,217.0989990234375,157.6999969482422,11.345000267028809,302.5150146484375,52.15999984741211,248.10000610351562,110.9000015258789,83.5999984741211,74.0199966430664,159.5500030517578,61.91999816894531,43.35300064086914,41.51333236694336,117.86000061035156
2022-05-26 10:30:00-04:00,93.5199966430664,82.80000305175781,456.8985900878906,98.30000305175781,219.56500244140625,158.13999938964844,11.399999618530273,303.2099914550781,52.2400016784668,248.61000061035156,111.83999633789062,84.83499908447266,73.83999633789062,161.3800048828125,63.040000915527344,43.400001525878906,41.810001373291016,117.94000244140625
2022-05-26 11:30:00-04:00,93.54000091552734,82.5999984741211,463.4800109863281,98.31999969482422,220.94000244140625,160.6999969482422,11.46500015258789,304.5299987792969,52.08000183105469,247.91000366210938,112.77999877929688,85.5,73.84500122070312,162.41830444335938,63.369998931884766,43.10499954223633,41.9716682434082,118.04499816894531
2022-05-26 12:30:00-04:00,94.22989654541016,82.31839752197266,464.5350036621094,98.3949966430664,222.8249969482422,161.69000244140625,11.4350004196167,304.5350036621094,52.3650016784668,248.9199981689453,113.2300033569336,86.30999755859375,74.22000122070312,162.4506072998047,63.880001068115234,43.167999267578125,42.002967834472656,118.13999938964844
2022-05-26 13:30:00-04:00,94.83000183105469,82.44499969482422,462.9750061035156,97.9000015258789,223.10499572753906,160.86500549316406,11.345000267028809,302.82000732421875,52.11000061035156,248.56500244140625,113.16000366210938,87.0,74.12000274658203,162.0970001220703,64.01399993896484,43.064998626708984,41.93333435058594,117.86000061035156
2022-05-26 14:30:00-04:00,94.29000091552734,82.0199966430664,463.1600036621094,97.9000015258789,223.19000244140625,162.02000427246094,11.130000114440918,302.6199951171875,52.040000915527344,248.3249969482422,112.51000213623047,87.12999725341797,74.30000305175781,162.1186981201172,63.7599983215332,42.97999954223633,42.026668548583984,117.66000366210938
2022-05-26 15:30:00-04:00,94.3499984741211,82.02999877929688,464.8699951171875,97.83000183105469,222.14999389648438,162.83999633789062,11.130000114440918,302.80999755859375,52.13999938964844,248.08999633789062,112.93000030517578,87.0199966430664,74.5199966430664,163.17999267578125,64.13999938964844,43.03499984741211,42.00166702270508,117.77999877929688
2022-05-27 09:30:00-04:00,92.48999786376953,83.63999938964844,465.8399963378906,96.87000274658203,228.66000366210938,159.83999633789062,10.560099601745605,302.4549865722656,52.810001373291016,250.35000610351562,114.43000030517578,87.16999816894531,75.98999786376953,163.4864959716797,63.79999923706055,43.29999923706055,42.32233428955078,119.0
2022-05-27 10:30:00-04:00,93.36000061035156,83.56999969482422,469.0400085449219,97.43000030517578,227.74000549316406,163.4499969482422,10.48390007019043,304.22821044921875,52.86000061035156,250.60000610351562,114.625,86.87000274658203,75.68000030517578,164.32000732421875,63.90999984741211,43.6349983215332,42.53499984741211,118.98999786376953
2022-05-27 11:30:00-04:00,93.4800033569336,84.19000244140625,467.7200012207031,97.27999877929688,227.27499389648438,162.6300048828125,11.145000457763672,306.114990234375,53.165000915527344,250.9499969482422,115.22000122070312,87.01000213623047,75.83499908447266,164.6699981689453,63.970001220703125,43.494998931884766,42.44546890258789,118.95500183105469
2022-05-27 12:30:00-04:00,93.08999633789062,83.80999755859375,468.3500061035156,97.5199966430664,227.77999877929688,163.86000061035156,11.439499855041504,305.55999755859375,52.849998474121094,250.4499969482422,115.06999969482422,86.41500091552734,75.9000015258789,164.8800048828125,63.75,43.470001220703125,42.50349807739258,118.93000030517578
2022-05-27 13:30:00-04:00,93.11840057373047,83.375,468.42999267578125,97.33000183105469,227.32000732421875,163.2899932861328,11.470000267028809,305.19000244140625,52.75,250.1999969482422,114.98999786376953,86.58999633789062,76.27999877929688,166.05999755859375,63.72999954223633,43.60499954223633,42.60000228881836,118.9800033569336
2022-05-27 14:30:00-04:00,92.88990020751953,83.56500244140625,469.8699951171875,97.98999786376953,228.0,163.97000122070312,11.805000305175781,307.1000061035156,52.78499984741211,251.4949951171875,115.51499938964844,86.6449966430664,76.51000213623047,165.78030395507812,64.18499755859375,43.61000061035156,42.75333023071289,119.37999725341797
2022-05-27 15:30:00-04:00,93.44000244140625,83.98999786376953,470.75,98.05999755859375,228.36000061035156,165.02000427246094,11.595000267028809,308.4599914550781,52.970001220703125,251.86000061035156,115.9800033569336,87.30999755859375,76.70999908447266,167.13999938964844,64.58999633789062,43.709999084472656,42.823333740234375,119.75
2022-05-31 09:30:00-04:00,96.86000061035156,82.19999694824219,463.0400085449219,97.52999877929688,220.52999877929688,161.7449951171875,10.904999732971191,302.8999938964844,52.625,250.9600067138672,116.95999908447266,85.25,77.26000213623047,163.47999572753906,63.27000045776367,43.43000030517578,42.91666793823242,119.87000274658203
2022-05-31 10:30:00-04:00,96.34500122070312,81.5999984741211,465.42999267578125,97.8499984741211,221.57000732421875,161.3800048828125,10.875,302.80938720703125,52.55500030517578,251.17999267578125,117.38999938964844,85.26000213623047,77.4800033569336,163.9199981689453,63.310001373291016,43.54999923706055,43.029998779296875,120.38999938964844
2022-05-31 11:30:00-04:00,97.12999725341797,81.86000061035156,467.5400085449219,97.83999633789062,221.0,161.84500122070312,11.055000305175781,303.5,52.775001525878906,252.49000549316406,118.28500366210938,85.08499908447266,78.2300033569336,163.9600067138672,63.68000030517578,43.78499984741211,43.01333236694336,121.05999755859375
2022-05-31 12:30:00-04:00,95.87999725341797,81.72000122070312,467.3500061035156,97.9000015258789,219.6999969482422,160.5924072265625,10.979999542236328,303.7699890136719,53.119998931884766,252.7899932861328,118.25,84.70999908447266,78.44000244140625,163.24000549316406,63.5099983215332,43.834999084472656,42.85667037963867,121.0999984741211
2022-05-31 13:30:00-04:00,96.49500274658203,82.4800033569336,468.9100036621094,97.97000122070312,221.875,161.36000061035156,11.164999961853027,305.0199890136719,53.380001068115234,254.07000732421875,119.37000274658203,85.19999694824219,79.19000244140625,164.5399932861328,63.85499954223633,44.224998474121094,43.14332962036133,121.7699966430664
2022-05-31 14:30:00-04:00,96.06999969482422,82.12999725341797,467.92999267578125,97.23999786376953,221.0,159.67999267578125,11.170100212097168,304.92999267578125,53.220001220703125,253.22999572753906,119.54000091552734,85.0250015258789,78.98500061035156,163.24000549316406,63.72999954223633,44.0099983215332,43.00333023071289,121.41999816894531
2022-05-31 15:30:00-04:00,96.0250015258789,82.05999755859375,466.32000732421875,96.80999755859375,220.47999572753906,160.35000610351562,11.024999618530273,302.75,53.0,252.4600067138672,118.95999908447266,85.0199966430664,78.44000244140625,161.8800048828125,63.58000183105469,43.814998626708984,42.90666580200195,121.45999908447266
2022-06-01 09:30:00-04:00,94.54000091552734,80.55000305175781,464.4100036621094,96.0,221.6999969482422,160.36500549316406,10.619999885559082,298.42999267578125,51.70500183105469,249.52999877929688,118.42500305175781,83.25749969482422,76.55000305175781,160.07000732421875,62.41999816894531,43.130001068115234,42.27333450317383,120.16999816894531
2022-06-01 10:30:00-04:00,93.06999969482422,79.88999938964844,461.04998779296875,95.95999908447266,220.0050048828125,159.4600067138672,10.550000190734863,297.57000732421875,51.29499816894531,248.83999633789062,118.16999816894531,82.83999633789062,76.61000061035156,158.5399932861328,62.43000030517578,42.9900016784668,41.98666763305664,119.56999969482422
2022-06-01 11:30:00-04:00,92.12000274658203,80.2699966430664,458.6050109863281,95.9800033569336,218.66000366210938,160.0,10.59000015258789,298.0899963378906,50.939998626708984,248.5399932861328,117.97000122070312,82.94000244140625,76.38999938964844,157.25999450683594,62.6150016784668,42.900001525878906,41.706668853759766,119.9000015258789
2022-06-01 12:30:00-04:00,92.61859893798828,80.61430358886719,457.6400146484375,96.1884994506836,219.91000366210938,161.32000732421875,10.704999923706055,298.05999755859375,50.880001068115234,249.02499389648438,118.38999938964844,83.08999633789062,76.58999633789062,157.42999267578125,62.880001068115234,43.220001220703125,41.663333892822266,120.04000091552734
2022-06-01 13:30:00-04:00,93.69309997558594,80.69000244140625,459.8699951171875,96.12999725341797,220.27999877929688,161.97000122070312,10.856800079345703,298.8999938964844,50.939998626708984,249.6300048828125,119.43000030517578,83.33000183105469,76.91000366210938,157.64999389648438,63.21500015258789,43.23500061035156,41.81333541870117,120.19999694824219
2022-06-01 14:30:00-04:00,93.33999633789062,80.45999908447266,458.8580017089844,96.63999938964844,219.82000732421875,161.58999633789062,10.940999984741211,298.6099853515625,51.48099899291992,249.64999389648438,119.43000030517578,83.2699966430664,76.59310150146484,157.25,62.959999084472656,43.220001220703125,41.88666915893555,119.66999816894531
2022-06-01 15:30:00-04:00,93.30000305175781,80.06999969482422,456.92999267578125,96.55999755859375,218.8300018310547,161.02000427246094,10.84000015258789,297.1300048828125,51.34000015258789,249.1999969482422,118.63999938964844,82.66999816894531,76.27999877929688,156.57000732421875,62.5,43.2599983215332,41.81666564941406,119.38999938964844
2022-06-02 09:30:00-04:00,95.0,79.41000366210938,463.4150085449219,95.44999694824219,219.8800048828125,158.91000366210938,10.710000038146973,296.92498779296875,51.84000015258789,246.75,120.05000305175781,82.23999786376953,76.08000183105469,156.31509399414062,63.13999938964844,42.400001525878906,41.573333740234375,118.46499633789062
2022-06-02 10:30:00-04:00,96.7300033569336,80.06500244140625,469.5899963378906,96.02999877929688,221.35499572753906,159.1427001953125,10.84000015258789,298.489990234375,52.084999084472656,246.7899932861328,120.54000091552734,82.73999786376953,76.56500244140625,157.9600067138672,63.16999816894531,42.96500015258789,41.96666717529297,118.98999786376953
2022-06-02 11:30:00-04:00,97.36000061035156,80.7750015258789,474.6300048828125,96.5199966430664,222.97000122070312,159.82000732421875,10.960000038146973,300.19000244140625,52.439998626708984,247.66000366210938,121.68000030517578,83.18499755859375,77.04000091552734,160.50999450683594,63.54499816894531,43.154998779296875,42.11000061035156,119.31999969482422
