stock,0_Absolute energy,0_Average power,0_ECDF Percentile Count_0,0_ECDF Percentile Count_1,0_ECDF Percentile_0,0_ECDF Percentile_1,0_ECDF_0,0_ECDF_1,0_ECDF_2,0_ECDF_3,0_ECDF_4,0_ECDF_5,0_ECDF_6,0_ECDF_7,0_ECDF_8,0_ECDF_9,0_Entropy,0_Histogram_0,0_Histogram_1,0_Histogram_2,0_Histogram_3,0_Histogram_4,0_Histogram_5,0_Histogram_6,0_Histogram_7,0_Histogram_8,0_Histogram_9,0_Interquartile range,0_Kurtosis,0_Max,0_Mean,0_Mean absolute deviation,0_Median,0_Median absolute deviation,0_Min,0_Peak to peak distance,0_Root mean square,0_Skewness,0_Standard deviation,0_Variance
LLY,856985393.891721,24782689.239205353,691.0,2767.0,327.3999938964844,606.6400146484375,0.0002891008962127783,0.0005782017924255566,0.0008673026886383347,0.0011564035848511131,0.0014455044810638912,0.0017346053772766695,0.002023706273489448,0.0023128071697022263,0.0026019080659150044,0.0028910089621277824,0.9924619894059084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.43251037597656,-0.9277779421942687,795.4199829101562,472.49894282486304,137.63610473633247,433.1000061035156,114.52999877929688,285.2300109863281,510.1899719238281,497.7501837421633,0.64604397410253,156.5247406793704,24499.994444744156
MDT,24580474.4533911,710829.2207458387,691.0,2767.0,79.55000305175781,88.76000213623047,0.0002891008962127783,0.0005782017924255566,0.0008673026886383347,0.0011564035848511131,0.0014455044810638912,0.0017346053772766695,0.002023706273489448,0.0023128071697022263,0.0026019080659150044,0.0028910089621277824,0.9342723607337523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2752532958984375,1.219277227765878,106.30999755859375,84.0866613881579,4.542208769329827,83.58290100097656,3.6771011352539062,69.2249984741211,37.084999084472656,84.29850054307413,0.4797460214001973,5.972484441498627,35.67057040394317
MRK,40231419.74117991,1163430.299050894,691.0,2767.0,93.80999755859375,116.94000244140625,0.0002891008962127783,0.0005782017924255566,0.0008673026886383347,0.0011564035848511131,0.0014455044810638912,0.0017346053772766695,0.002023706273489448,0.0023128071697022263,0.0026019080659150044,0.0028910089621277824,0.9548592778840662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.794998168945312,-0.6026731801553584,132.22000122070312,107.18680372235401,9.243168378077343,107.6500015258789,6.425300598144531,83.69999694824219,48.52000427246094,107.84683353296737,0.027563776492871898,11.913379490015672,141.92861087312608
PFE,5475472.473356915,158342.1767888061,691.0,2767.0,28.690000534057617,48.19499969482422,0.0002891008962127783,0.0005782017924255566,0.0008673026886383347,0.0011564035848511131,0.0014455044810638912,0.0017346053772766695,0.002023706273489448,0.0023128071697022263,0.0026019080659150044,0.0028910089621277824,0.959158186511853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.61250114440918,-1.2959400707885633,54.70000076293945,38.831751476308796,7.522399234798566,38.63999938964844,8.394998550415039,25.270000457763672,29.43000030517578,39.786480106135066,0.07902028265494551,8.663664150812364,75.05907651807132
REGN,2138505849.7538283,61842274.42897133,691.0,2767.0,708.0599975585938,863.8599853515625,0.0002891008962127783,0.0005782017924255566,0.0008673026886383347,0.0011564035848511131,0.0014455044810638912,0.0017346053772766695,0.002023706273489448,0.0023128071697022263,0.0026019080659150044,0.0028910089621277824,0.9932674806553642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.3125,-0.509854890227992,994.3400268554688,779.0475055201614,84.59478437979601,764.8099975585938,59.97998046875,541.0599975585938,453.280029296875,786.2849087449795,0.05842866544263015,106.43750214522498,11328.941862914773
SYK,262448970.78557533,7589617.431624504,691.0,2767.0,224.41000366210938,299.9949951171875,0.0002891008962127783,0.0005782017924255566,0.0008673026886383347,0.0011564035848511131,0.0014455044810638912,0.0017346053772766695,0.002023706273489448,0.0023128071697022263,0.0026019080659150044,0.0028910089621277824,0.9854575214604382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.77250671386719,-0.7577011314878659,359.9429931640625,271.9155828426876,35.730117979481264,276.2099914550781,25.409988403320312,189.28500366210938,170.65798950195312,275.45277755766244,0.07855071285021326,44.001687144387716,1936.1484715525755
TMO,1017213768.3458204,29416245.469803948,691.0,2767.0,515.6500244140625,571.75,0.0002891008962127783,0.0005782017924255566,0.0008673026886383347,0.0011564035848511131,0.0014455044810638912,0.0017346053772766695,0.002023706273489448,0.0023128071697022263,0.0026019080659150044,0.0028910089621277824,0.9827153307571774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.277496337890625,0.5973991850054814,607.010009765625,541.236950422443,26.324036306508717,545.0850219726562,22.80999755859375,421.3949890136719,185.61502075195312,542.2890484499517,-0.7364810858157882,33.76352419650607,1139.9755661680506
UNH,886083193.5465087,25624152.502790883,691.0,2767.0,483.3399963378906,529.9500122070312,0.0002891008962127783,0.0005782017924255566,0.0008673026886383347,0.0011564035848511131,0.0014455044810638912,0.0017346053772766695,0.002023706273489448,0.0023128071697022263,0.0026019080659150044,0.0028910089621277824,0.9797633913053897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1300048828125,-0.8091499137697844,557.47998046875,505.5294166249531,20.95944964035274,504.9100036621094,19.050018310546875,437.2200012207031,120.25997924804688,506.12987006634603,-0.07069384980038033,24.646588003431184,607.4543002108779
VRTX,404934315.6056566,11710072.747416329,691.0,2767.0,291.489990234375,396.3399963378906,0.0002891008962127783,0.0005782017924255566,0.0008673026886383347,0.0011564035848511131,0.0014455044810638912,0.0017346053772766695,0.002023706273489448,0.0023128071697022263,0.0026019080659150044,0.0028910089621277824,0.9847132685358906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.51498413085938,-0.8923231520270276,447.3399963378906,338.6065649786379,41.16674980859858,339.3699951171875,41.769989013671875,244.69500732421875,202.64498901367188,342.150366869456,0.4087475279800312,49.116877977644506,2412.4677022708197
ZTS,101048237.25032052,2922158.393589373,691.0,2767.0,158.0800018310547,182.7100067138672,0.0002891008962127783,0.0005782017924255566,0.0008673026886383347,0.0011564035848511131,0.0014455044810638912,0.0017346053772766695,0.002023706273489448,0.0023128071697022263,0.0026019080659150044,0.0028910089621277824,0.962687491937165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.089988708496094,-0.49737488900575855,201.05999755859375,170.33968919024505,11.165459272197841,170.1699981689453,9.110000610351562,131.5449981689453,69.51499938964844,170.91850675040754,-0.010566059439054573,14.054402739349078,197.52623635982286
