stock,0_Absolute energy,0_Average power,0_ECDF Percentile Count_0,0_ECDF Percentile Count_1,0_ECDF Percentile_0,0_ECDF Percentile_1,0_ECDF_0,0_ECDF_1,0_ECDF_2,0_ECDF_3,0_ECDF_4,0_ECDF_5,0_ECDF_6,0_ECDF_7,0_ECDF_8,0_ECDF_9,0_Entropy,0_Histogram_0,0_Histogram_1,0_Histogram_2,0_Histogram_3,0_Histogram_4,0_Histogram_5,0_Histogram_6,0_Histogram_7,0_Histogram_8,0_Histogram_9,0_Interquartile range,0_Kurtosis,0_Max,0_Mean,0_Mean absolute deviation,0_Median,0_Median absolute deviation,0_Min,0_Peak to peak distance,0_Root mean square,0_Skewness,0_Standard deviation,0_Variance
HAL,4326579.786987498,128194.95665148144,675.0,2700.0,31.0,39.290000915527344,0.0002962085308056872,0.0005924170616113745,0.0008886255924170616,0.001184834123222749,0.001481042654028436,0.0017772511848341231,0.0020734597156398106,0.002369668246445498,0.002665876777251185,0.002962085308056872,0.9257725506145382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.706247329711914,-0.7169893457749699,43.790000915527344,35.53602860437185,3.653656915342633,36.415000915527344,3.0050010681152344,23.309999465942383,20.48000144958496,35.79902012789107,-0.43577813884397454,4.331340802386187,18.760513146415416
KMI,1044012.7469033299,30933.71101935792,675.0,2700.0,16.83209991455078,18.229999542236328,0.0002962085308056872,0.0005924170616113745,0.0008886255924170616,0.001184834123222749,0.001481042654028436,0.0017772511848341231,0.0020734597156398106,0.002369668246445498,0.002665876777251185,0.002962085308056872,0.8129468294448096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1062493324279785,0.06904485585361808,20.145000457763672,17.567023967679642,0.6458580397955237,17.4950008392334,0.5550003051757812,15.904999732971191,4.2400007247924805,17.58537693376645,0.5017761316308778,0.8032128121575582,0.645150821614053
OXY,13363625.872673761,395959.2851162596,675.0,2700.0,59.11989974975586,65.8373031616211,0.0002962085308056872,0.0005924170616113745,0.0008886255924170616,0.001184834123222749,0.001481042654028436,0.0017772511848341231,0.0020734597156398106,0.002369668246445498,0.002665876777251185,0.002962085308056872,0.9254047440724404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.439998626708984,0.30731620697123185,76.53099822998047,62.78069779206226,3.2675090350661002,62.30590057373047,2.721649169921875,54.810001373291016,21.720996856689453,62.91597560223925,0.7331349737982747,4.123587118433748,17.00397072331274
PSX,42953952.55919875,1272709.7054577407,675.0,2700.0,94.19999694824219,128.2899932861328,0.0002962085308056872,0.0005924170616113745,0.0008886255924170616,0.001184834123222749,0.001481042654028436,0.0017772511848341231,0.0020734597156398106,0.002369668246445498,0.002665876777251185,0.002962085308056872,0.9678007143614838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.776325225830078,0.19441824664633467,173.3300018310547,110.78807594651859,16.594583470543284,104.87000274658203,10.524696350097656,74.22000122070312,99.11000061035156,112.79772683816572,0.9351679493323786,21.19739153589138,449.32940792587954
PXD,182403100.26987582,5404536.304292617,675.0,2700.0,213.26499938964844,247.02999877929688,0.0002962085308056872,0.0005924170616113745,0.0008886255924170616,0.001184834123222749,0.001481042654028436,0.0017772511848341231,0.0020734597156398106,0.002369668246445498,0.002665876777251185,0.002962085308056872,0.9746644567468228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.888748168945312,-0.1706525454318948,287.19000244140625,231.53883611308456,15.906960425695313,230.40999603271484,12.0625,179.13999938964844,108.05000305175781,232.44215268608738,0.38689885988367345,20.47246240051576,419.1217167405315
SLB,8481763.071678579,251311.49842010604,675.0,2700.0,44.439998626708984,55.81999969482422,0.0002962085308056872,0.0005924170616113745,0.0008886255924170616,0.001184834123222749,0.001481042654028436,0.0017772511848341231,0.0020734597156398106,0.002369668246445498,0.002665876777251185,0.002962085308056872,0.9441691185224069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.138748168945312,-0.22209906135472224,62.08000183105469,49.618711294156114,5.602137462995233,50.795000076293945,3.9849987030029297,30.8700008392334,31.21000099182129,50.123553127285824,-0.691128065924452,7.096060006160373,50.35406761102876
TTE,12648710.66023348,374776.6121550661,675.0,2700.0,55.76499938964844,65.87000274658203,0.0002962085308056872,0.0005924170616113745,0.0008886255924170616,0.001184834123222749,0.001481042654028436,0.0017772511848341231,0.0020734597156398106,0.002369668246445498,0.002665876777251185,0.002962085308056872,0.9312204105839909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8337507247924805,-0.32646629687348216,74.83000183105469,60.89687603231855,4.9566582050856,61.89750099182129,3.7724971771240234,44.72999954223633,30.10000228881836,61.20993384454841,-0.3997534210779531,6.182757536764643,38.22649075841999
VLO,56975156.62931065,1688152.7890166119,675.0,2700.0,114.0,139.05999755859375,0.0002962085308056872,0.0005924170616113745,0.0008886255924170616,0.001184834123222749,0.001481042654028436,0.0017772511848341231,0.0020734597156398106,0.002369668246445498,0.002665876777251185,0.002962085308056872,0.9651585649541261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.49624252319336,1.1331757105674836,184.07000732421875,128.90636074599496,12.008095515031103,128.1300048828125,9.765045166015625,97.83999633789062,86.23001098632812,129.90968954466797,0.9046147629027795,16.114515097123657,259.6775968154263
WMB,3773881.397742455,111818.70808125792,675.0,2700.0,30.610000610351562,35.224998474121094,0.0002962085308056872,0.0005924170616113745,0.0008886255924170616,0.001184834123222749,0.001481042654028436,0.0017772511848341231,0.0020734597156398106,0.002369668246445498,0.002665876777251185,0.002962085308056872,0.898836654840169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6800003051757812,-0.5734015227332976,39.58000183105469,33.33106977171243,2.1551382399422545,33.689998626708984,1.6899986267089844,28.100000381469727,11.480001449584961,33.43435156033695,0.10115391636094065,2.6259573746434084,6.895652133444102
XOM,37734226.06028129,1118051.1425268531,675.0,2700.0,98.66999816894531,113.08999633789062,0.0002962085308056872,0.0005924170616113745,0.0008886255924170616,0.001184834123222749,0.001481042654028436,0.0017772511848341231,0.0020734597156398106,0.002369668246445498,0.002665876777251185,0.002962085308056872,0.9505886182674322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.445001602172852,-0.1976781765349771,123.4800033569336,105.37020450067746,6.773671754921349,105.91000366210938,5.290000915527344,81.55000305175781,41.93000030517578,105.72227609357262,-0.48403247449556247,8.620885447041228,74.31966589100723
