stock,0_Absolute energy,0_Average power,0_ECDF Percentile Count_0,0_ECDF Percentile Count_1,0_ECDF Percentile_0,0_ECDF Percentile_1,0_ECDF_0,0_ECDF_1,0_ECDF_2,0_ECDF_3,0_ECDF_4,0_ECDF_5,0_ECDF_6,0_ECDF_7,0_ECDF_8,0_ECDF_9,0_Entropy,0_Histogram_0,0_Histogram_1,0_Histogram_2,0_Histogram_3,0_Histogram_4,0_Histogram_5,0_Histogram_6,0_Histogram_7,0_Histogram_8,0_Histogram_9,0_Interquartile range,0_Kurtosis,0_Max,0_Mean,0_Mean absolute deviation,0_Median,0_Median absolute deviation,0_Min,0_Peak to peak distance,0_Root mean square,0_Skewness,0_Standard deviation,0_Variance
BBY,20111377.76158476,573463.8654572215,701.0,2806.0,70.6050033569336,80.80999755859375,0.00028506271379703536,0.0005701254275940707,0.0008551881413911061,0.0011402508551881414,0.0014253135689851768,0.0017103762827822121,0.0019954389965792475,0.002280501710376283,0.002565564424173318,0.0028506271379703536,0.9228242278964937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.266048431396484,-0.48309844215999886,93.0199966430664,75.49899749255643,4.666771289540887,75.1775016784668,4.134998321533203,62.060001373291016,30.95999526977539,75.71660268999592,0.06513845737245447,5.7363141941193945,32.90530053365564
CMG,13734985184.230621,391644858.40406674,701.0,2806.0,1511.739990234375,2266.0,0.00028506271379703536,0.0005701254275940707,0.0008551881413911061,0.0011402508551881414,0.0014253135689851768,0.0017103762827822121,0.0019954389965792475,0.002280501710376283,0.002565564424173318,0.0028506271379703536,0.9973857302117491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.3424682617188,0.09612852072933853,3249.030029296875,1918.8191989389766,387.91319765004266,1839.9225463867188,300.13507080078125,1200.3499755859375,2048.6800537109375,1978.7198261954254,0.8865398073760689,483.1821937551495,233465.03236203882
DG,134669006.9739066,3840005.9017367153,701.0,2806.0,135.15750122070312,243.0800018310547,0.00028506271379703536,0.0005701254275940707,0.0008551881413911061,0.0011402508551881414,0.0014253135689851768,0.0017103762827822121,0.0019954389965792475,0.002280501710376283,0.002565564424173318,0.0028506271379703536,0.9819843826878156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.98749542236328,-1.5574419655310883,261.0400085449219,189.5002973984965,46.60221190047791,204.9000015258789,42.80249786376953,101.33499908447266,159.70500946044922,195.93139766850462,-0.14423953060935882,49.78704528504452,2478.7498782150737
DLTR,70228444.60811333,2002521.9449134113,701.0,2806.0,126.7249984741211,153.5124969482422,0.00028506271379703536,0.0005701254275940707,0.0008551881413911061,0.0011402508551881414,0.0014253135689851768,0.0017103762827822121,0.0019954389965792475,0.002280501710376283,0.002565564424173318,0.0028506271379703536,0.9674184369461936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.351253509521484,-0.4211875304839916,175.11000061035156,140.59897939971262,12.596872117271644,142.39249420166016,9.895004272460938,103.01000213623047,72.0999984741211,141.49032124401145,-0.3772283248727638,15.856796570957995,251.43799749274524
GPS,702459.7584822213,20030.218377023702,701.0,2806.0,9.329999923706055,19.389999389648438,0.00028506271379703536,0.0005701254275940707,0.0008551881413911061,0.0011402508551881414,0.0014253135689851768,0.0017103762827822121,0.0019954389965792475,0.002280501710376283,0.002565564424173318,0.0028506271379703536,0.8974926657760374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.271250486373901,-0.0007320765255216521,28.475000381469727,13.246983010113714,4.076162592895002,11.10254955291748,2.0024499893188477,7.275000095367432,21.200000286102295,14.150798037077344,1.0888601869952599,4.976195958351179,24.7625262159106
HLT,83763519.73646072,2388466.4880656037,701.0,2806.0,131.52499389648438,179.14999389648438,0.00028506271379703536,0.0005701254275940707,0.0008551881413911061,0.0011402508551881414,0.0014253135689851768,0.0017103762827822121,0.0019954389965792475,0.002280501710376283,0.002565564424173318,0.0028506271379703536,0.9707909251568659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.740001678466797,-0.22398808041768747,214.8800048828125,152.26185592033707,20.690793253150577,145.0250015258789,11.075004577636719,108.69000244140625,106.19000244140625,154.5246137457299,0.8888279648050894,26.347362011433606,694.1834849615346
KMX,20460988.176956933,583432.7966055584,701.0,2806.0,65.79989624023438,85.0,0.00028506271379703536,0.0005701254275940707,0.0008551881413911061,0.0011402508551881414,0.0014253135689851768,0.0017103762827822121,0.0019954389965792475,0.002280501710376283,0.002565564424173318,0.0028506271379703536,0.951867678760038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.042499542236328,-0.558836017546612,105.98999786376953,75.56104522800771,9.384026773935986,72.73500061035156,7.970001220703125,54.415000915527344,51.57499694824219,76.37188498847202,0.5233553657068926,11.099245953819123,123.19326074337016
LOW,154375867.32586253,4401935.196061092,701.0,2806.0,194.33999633789062,225.5500030517578,0.00028506271379703536,0.0005701254275940707,0.0008551881413911061,0.0011402508551881414,0.0014253135689851768,0.0017103762827822121,0.0019954389965792475,0.002280501710376283,0.002565564424173318,0.0028506271379703536,0.9679436204476077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.55998992919922,-0.32823054128882,260.94000244140625,209.06518513800208,14.0893941717666,206.47000122070312,11.860000610351562,170.72999572753906,90.21000671386719,209.7779866541803,0.3880172095907696,17.27865874118608,298.55204789436624
LVS,8491718.459862748,242136.2549148203,701.0,2806.0,38.790000915527344,56.6150016784668,0.00028506271379703536,0.0005701254275940707,0.0008551881413911061,0.0011402508551881414,0.0014253135689851768,0.0017103762827822121,0.0019954389965792475,0.002280501710376283,0.002565564424173318,0.0028506271379703536,0.9422028115887824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.877500534057617,-0.9171122687212225,65.30000305175781,48.486842731249645,6.917516304097883,49.101600646972656,6.322498321533203,30.25,35.05000305175781,49.200328342083814,-0.3285650779784452,8.348556217928936,69.69839092391989
MAR,125531239.32300851,3579447.9419164103,701.0,2806.0,157.52000427246094,220.86000061035156,0.00028506271379703536,0.0005701254275940707,0.0008551881413911061,0.0011402508551881414,0.0014253135689851768,0.0017103762827822121,0.0019954389965792475,0.002280501710376283,0.002565564424173318,0.0028506271379703536,0.9770429537056069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.675010681152344,-0.7844794579791814,260.2749938964844,186.18063676370863,28.42003871514362,175.6199951171875,21.274993896484375,131.57000732421875,128.70498657226562,189.16732209269634,0.5999472362890051,33.48202864197326,1121.0462419819178
