Datetime,APA,BKR,BP,CNQ,COP,CVX,DVN,E,EOG,EPD,HAL,KMI,OXY,PSX,PXD,SLB,TTE,VLO,WMB,XOM
2022-05-18 10:30:00-04:00,41.21500015258789,34.470001220703125,31.3799991607666,60.26444625854492,105.31999969482422,168.5,70.31500244140625,29.040000915527344,123.45999908447266,26.450000762939453,36.16999816894531,19.389999389648438,65.3499984741211,95.72000122070312,272.07501220703125,41.5099983215332,54.849998474121094,124.0,35.380001068115234,91.12999725341797
2022-05-18 11:30:00-04:00,40.939998626708984,34.279998779296875,31.280000686645508,60.156707763671875,105.26000213623047,168.44000244140625,69.76000213623047,28.885000228881836,122.63999938964844,26.440000534057617,35.77000045776367,19.290000915527344,64.55999755859375,95.51000213623047,270.19000244140625,41.08000183105469,54.900001525878906,123.55999755859375,35.28499984741211,91.00499725341797
2022-05-18 12:30:00-04:00,40.60499954223633,34.345001220703125,31.264999389648438,60.146915435791016,104.86599731445312,168.38999938964844,69.42500305175781,28.809999465942383,122.63999938964844,26.5,35.80500030517578,19.316499710083008,64.40499877929688,96.02999877929688,269.54998779296875,41.025001525878906,54.65999984741211,124.97000122070312,35.279998779296875,91.0199966430664
2022-05-18 13:30:00-04:00,40.36000061035156,34.494998931884766,31.209999084472656,60.20568084716797,104.13999938964844,168.6699981689453,69.56269836425781,28.861499786376953,122.13999938964844,26.584999084472656,35.79999923706055,19.264999389648438,64.3396987915039,95.4800033569336,268.5400085449219,40.9900016784668,54.61259841918945,124.07160186767578,35.150001525878906,90.82499694824219
2022-05-18 14:30:00-04:00,39.959999084472656,34.42499923706055,30.954999923706055,59.304603576660156,103.23999786376953,166.66000366210938,68.92500305175781,28.639999389648438,121.81999969482422,26.354999542236328,35.625,19.144399642944336,63.56999969482422,94.44999694824219,267.55999755859375,40.79999923706055,54.23500061035156,123.375,34.93000030517578,89.94000244140625
2022-05-18 15:30:00-04:00,40.45000076293945,34.650001525878906,31.110000610351562,59.89226150512695,104.49939727783203,168.22999572753906,69.94000244140625,28.799999237060547,122.80999755859375,26.600000381469727,36.02000045776367,19.309999465942383,64.30999755859375,95.56999969482422,271.4800109863281,41.15999984741211,54.439998626708984,124.81999969482422,35.2599983215332,90.67500305175781
2022-05-19 09:30:00-04:00,40.119998931884766,34.5099983215332,30.90999984741211,59.510284423828125,103.83000183105469,165.07000732421875,68.77999877929688,29.040000915527344,121.31999969482422,26.483999252319336,35.44499969482422,19.02589988708496,63.849998474121094,93.6050033569336,262.989990234375,40.45000076293945,54.380001068115234,121.41000366210938,34.740501403808594,90.06999969482422
2022-05-19 10:30:00-04:00,40.83000183105469,34.78499984741211,30.920000076293945,60.3330078125,104.13999938964844,165.99000549316406,69.51000213623047,29.145000457763672,121.92500305175781,26.40999984741211,35.66999816894531,19.024999618530273,64.01000213623047,93.81999969482422,262.0899963378906,40.36000061035156,54.436500549316406,122.95999908447266,34.82500076293945,90.51000213623047
2022-05-19 11:30:00-04:00,41.0099983215332,34.97999954223633,31.030000686645508,60.88148880004883,105.93000030517578,168.0198974609375,70.44499969482422,29.264999389648438,123.55000305175781,26.469999313354492,35.97999954223633,19.155899047851562,64.91000366210938,95.20999908447266,266.67498779296875,40.540000915527344,54.65999984741211,124.0999984741211,35.119998931884766,91.16000366210938
2022-05-19 12:30:00-04:00,40.84000015258789,34.939998626708984,30.989999771118164,60.81292724609375,105.54000091552734,167.6649932861328,70.26499938964844,29.290000915527344,122.9749984741211,26.420000076293945,36.04499816894531,19.084999084472656,64.51119995117188,95.37000274658203,266.29998779296875,40.439998626708984,54.72999954223633,124.33499908447266,35.064998626708984,91.1050033569336
2022-05-19 13:30:00-04:00,41.16999816894531,35.28499984741211,31.219999313354492,61.18511199951172,106.04000091552734,168.5,70.6500015258789,29.338199615478516,123.6500015258789,26.479999542236328,36.435001373291016,19.139999389648438,64.76000213623047,95.80000305175781,267.8999938964844,41.09000015258789,55.051998138427734,125.18000030517578,35.16999816894531,91.72000122070312
2022-05-19 14:30:00-04:00,40.869998931884766,35.01499938964844,31.104999542236328,60.62673568725586,104.94000244140625,167.3800048828125,70.14080047607422,29.315000534057617,122.50499725341797,26.55500030517578,36.165000915527344,19.07659912109375,64.2300033569336,95.63999938964844,266.56500244140625,40.900001525878906,54.880001068115234,124.77999877929688,35.1349983215332,91.36000061035156
2022-05-19 15:30:00-04:00,40.810001373291016,34.959999084472656,31.040000915527344,60.50930404663086,104.58000183105469,166.86000061035156,69.5199966430664,29.290000915527344,121.69999694824219,26.600000381469727,36.04999923706055,19.030000686645508,63.959999084472656,95.33989715576172,265.3399963378906,40.85419845581055,54.83000183105469,124.25,35.040000915527344,91.12999725341797
2022-05-20 09:30:00-04:00,42.06999969482422,35.13999938964844,31.610000610351562,60.88148880004883,106.4000015258789,169.3262939453125,71.55500030517578,29.520000457763672,123.83000183105469,26.75,36.97999954223633,19.1200008392334,64.43000030517578,95.0,267.614990234375,41.47999954223633,55.06999969482422,124.87999725341797,35.36000061035156,92.75
2022-05-20 10:30:00-04:00,41.29999923706055,34.77000045776367,31.15999984741211,60.05876541137695,104.41999816894531,166.83999633789062,69.57369995117188,29.219999313354492,121.83000183105469,26.579999923706055,36.46500015258789,18.934999465942383,63.400001525878906,93.30000305175781,265.3399963378906,40.970001220703125,54.459999084472656,122.58219909667969,35.10499954223633,91.5
2022-05-20 11:30:00-04:00,41.39500045776367,34.625,31.110000610351562,60.15181350708008,104.70999908447266,166.95010375976562,69.82499694824219,29.270000457763672,121.93000030517578,26.600000381469727,36.540000915527344,18.899999618530273,63.09000015258789,93.37000274658203,265.6000061035156,41.20000076293945,54.439998626708984,122.62999725341797,35.10499954223633,91.66000366210938
2022-05-20 12:30:00-04:00,40.29999923706055,33.9900016784668,30.780000686645508,59.5129280090332,102.25499725341797,164.1699981689453,68.1500015258789,28.979999542236328,120.49500274658203,26.31999969482422,35.86000061035156,18.68000030517578,61.5099983215332,91.75,262.1700134277344,40.459999084472656,53.84000015258789,120.31999969482422,34.779998779296875,90.45999908447266
2022-05-20 13:30:00-04:00,40.720001220703125,34.334999084472656,30.84000015258789,59.676788330078125,102.97000122070312,164.89999389648438,68.45999908447266,28.969999313354492,120.58999633789062,26.43000030517578,36.17499923706055,18.780000686645508,62.27000045776367,91.7699966430664,262.25,40.65999984741211,53.959999084472656,120.54000091552734,34.976898193359375,90.77999877929688
2022-05-20 14:30:00-04:00,41.185001373291016,34.3025016784668,31.110000610351562,60.186092376708984,103.75499725341797,166.13999938964844,69.62000274658203,29.100000381469727,121.52999877929688,26.655000686645508,36.494998931884766,18.94499969482422,63.040000915527344,92.58000183105469,264.4419860839844,40.845001220703125,54.33000183105469,121.93499755859375,35.2400016784668,91.26000213623047
2022-05-20 15:30:00-04:00,41.66999816894531,34.54999923706055,31.280000686645508,60.56806945800781,105.0199966430664,167.77000427246094,69.93000030517578,29.190000534057617,122.11000061035156,26.760000228881836,36.689998626708984,19.03499984741211,63.2599983215332,93.80000305175781,266.5400085449219,41.130001068115234,54.66999816894531,122.9800033569336,35.400001525878906,91.87999725341797
2022-05-23 09:30:00-04:00,42.849998474121094,35.625,32.20500183105469,62.7913818359375,108.16999816894531,172.08999633789062,71.23999786376953,29.149999618530273,125.58999633789062,26.950000762939453,37.900001525878906,19.170000076293945,63.75,95.55999755859375,268.3900146484375,42.862300872802734,56.61669921875,124.0,35.95000076293945,94.29000091552734
2022-05-23 10:30:00-04:00,43.05009841918945,35.63999938964844,32.20000076293945,63.33986282348633,108.30999755859375,172.74000549316406,70.98999786376953,29.299999237060547,126.37999725341797,26.989999771118164,38.17499923706055,19.274999618530273,63.67499923706055,95.66999816894531,270.125,43.43000030517578,56.66999816894531,124.5199966430664,36.189998626708984,94.66000366210938
2022-05-23 11:30:00-04:00,43.09000015258789,35.525001525878906,32.150001525878906,62.88932418823242,108.07029724121094,171.6999969482422,70.83000183105469,29.149999618530273,126.72000122070312,26.895000457763672,38.13999938964844,19.204999923706055,63.27000045776367,95.00499725341797,270.9049987792969,43.47999954223633,56.59000015258789,123.06999969482422,36.125,94.30000305175781
2022-05-23 12:30:00-04:00,43.15999984741211,35.154998779296875,32.0099983215332,62.262489318847656,107.36000061035156,170.41000366210938,70.30970001220703,29.1299991607666,125.77999877929688,26.825000762939453,37.84000015258789,19.1299991607666,63.689998626708984,94.6156997680664,268.54998779296875,43.25,56.52000045776367,122.29499816894531,35.91999816894531,93.47000122070312
2022-05-23 13:30:00-04:00,44.02000045776367,35.44499969482422,32.18009948730469,63.2125358581543,108.79000091552734,171.92999267578125,71.27999877929688,29.280000686645508,127.93499755859375,26.93000030517578,38.290000915527344,19.2450008392334,65.18000030517578,95.19000244140625,272.7300109863281,43.814998626708984,56.8849983215332,124.04000091552734,36.185001373291016,94.22000122070312
2022-05-23 14:30:00-04:00,44.03070068359375,35.41999816894531,32.17499923706055,63.02644348144531,108.93499755859375,171.77000427246094,71.01000213623047,29.360000610351562,127.9800033569336,26.920000076293945,38.310001373291016,19.229999542236328,65.42500305175781,95.16000366210938,272.54998779296875,43.849998474121094,56.939998626708984,124.19000244140625,36.1349983215332,93.88999938964844
2022-05-23 15:30:00-04:00,44.15999984741211,35.720001220703125,32.119998931884766,62.90891647338867,109.05999755859375,171.72000122070312,71.05999755859375,29.30500030517578,128.08999633789062,26.780000686645508,38.33000183105469,19.15999984741211,65.43000030517578,95.0999984741211,272.0299987792969,43.810001373291016,56.70000076293945,124.0,36.029998779296875,93.9000015258789
2022-05-24 09:30:00-04:00,44.0099983215332,35.689998626708984,31.770000457763672,62.63956832885742,107.88999938964844,172.22000122070312,70.26499938964844,29.1299991607666,127.00499725341797,26.59000015258789,38.060001373291016,18.81220054626465,64.33499908447266,94.41000366210938,267.92999267578125,43.07500076293945,56.38999938964844,122.68000030517578,35.78499984741211,93.57460021972656
2022-05-24 10:30:00-04:00,43.31999969482422,35.47999954223633,31.670000076293945,61.87443923950195,106.87000274658203,170.2899932861328,69.28849792480469,29.079999923706055,124.9800033569336,26.427099227905273,37.5099983215332,18.725000381469727,63.351200103759766,94.26000213623047,265.0899963378906,42.63999938964844,56.2400016784668,122.11000061035156,35.529998779296875,92.5250015258789
2022-05-24 11:30:00-04:00,43.5,35.66999816894531,31.81999969482422,62.20372009277344,108.01000213623047,170.66000366210938,69.79000091552734,29.249000549316406,126.69999694824219,26.579999923706055,37.7599983215332,18.8799991607666,64.0,94.69999694824219,267.67999267578125,42.86000061035156,56.369998931884766,122.29000091552734,35.86000061035156,93.25
2022-05-24 12:30:00-04:00,43.36000061035156,35.59000015258789,31.81999969482422,62.409400939941406,108.41000366210938,170.5500030517578,69.87000274658203,29.229999542236328,127.91000366210938,26.5841007232666,37.96500015258789,18.8700008392334,64.19000244140625,95.05999755859375,268.05999755859375,43.22999954223633,56.310001373291016,122.58000183105469,35.83000183105469,93.44989776611328
2022-05-24 13:30:00-04:00,43.70000076293945,35.97999954223633,32.03499984741211,62.4583740234375,109.33000183105469,172.50999450683594,70.20999908447266,29.3700008392334,128.41000366210938,26.719900131225586,38.36000061035156,18.969999313354492,64.70999908447266,95.80000305175781,270.05999755859375,43.810001373291016,56.69340133666992,123.625,35.95500183105469,94.18000030517578
2022-05-24 14:30:00-04:00,43.709999084472656,36.209999084472656,32.07500076293945,62.68364334106445,109.52999877929688,172.5,70.37999725341797,29.450000762939453,129.17050170898438,26.69499969482422,38.54499816894531,19.135000228881836,64.86000061035156,96.52999877929688,270.17999267578125,43.915000915527344,56.709999084472656,124.73999786376953,36.13999938964844,94.37999725341797
2022-05-24 15:30:00-04:00,43.619998931884766,36.290000915527344,32.084999084472656,63.03623962402344,109.55999755859375,172.72000122070312,70.43000030517578,29.510000228881836,129.25,26.795000076293945,38.5,19.18000030517578,65.12000274658203,96.77999877929688,271.25,43.904998779296875,56.709999084472656,124.22000122070312,36.220001220703125,94.44000244140625
2022-05-25 09:30:00-04:00,45.13999938964844,35.869998931884766,32.2400016784668,64.09403228759766,111.13500213623047,174.9250030517578,71.1500015258789,30.06999969482422,131.0399932861328,27.34000015258789,38.83000183105469,19.315000534057617,66.4800033569336,98.79000091552734,275.4150085449219,44.77000045776367,58.22999954223633,128.68899536132812,36.5099983215332,95.95110321044922
2022-05-25 10:30:00-04:00,44.584999084472656,35.689998626708984,32.20000076293945,63.57493209838867,110.2300033569336,174.99000549316406,70.69999694824219,30.09000015258789,130.7100067138672,27.415000915527344,38.52000045776367,19.280000686645508,65.59500122070312,98.33000183105469,273.2550048828125,44.660099029541016,57.75,126.80000305175781,36.44499969482422,95.80000305175781
2022-05-25 11:30:00-04:00,44.560001373291016,35.45000076293945,32.0,63.33986282348633,109.98999786376953,174.01499938964844,70.88999938964844,30.020000457763672,130.75,27.469999313354492,38.275001525878906,19.209999084472656,65.59860229492188,97.78679656982422,274.29998779296875,44.3849983215332,57.58000183105469,125.75,36.33000183105469,95.22000122070312
2022-05-25 12:30:00-04:00,44.689998626708984,35.595001220703125,32.10499954223633,63.251712799072266,110.31999969482422,174.72999572753906,71.2750015258789,30.06999969482422,131.3300018310547,27.5049991607666,38.41999816894531,19.264999389648438,65.97000122070312,98.11000061035156,275.32000732421875,44.69990158081055,57.709999084472656,125.63999938964844,36.415000915527344,95.86000061035156
2022-05-25 13:30:00-04:00,45.06999969482422,35.54999923706055,32.290000915527344,63.643489837646484,110.55999755859375,175.2100067138672,71.73999786376953,30.149999618530273,132.2198944091797,27.54010009765625,38.540000915527344,19.28499984741211,66.03820037841797,98.59359741210938,277.6099853515625,44.84000015258789,58.0099983215332,126.44000244140625,36.45500183105469,96.22000122070312
2022-05-25 14:30:00-04:00,45.314998626708984,35.689998626708984,32.375,63.86875534057617,111.22000122070312,175.25010681152344,72.01000213623047,30.235000610351562,133.0460968017578,27.5,38.72999954223633,19.344100952148438,66.38369750976562,99.18000030517578,278.0799865722656,45.10499954223633,58.18000030517578,127.5999984741211,36.70500183105469,96.37999725341797
2022-05-25 15:30:00-04:00,45.54999923706055,35.720001220703125,32.3650016784668,63.672874450683594,111.19999694824219,175.4600067138672,71.94999694824219,30.25,133.16000366210938,27.325000762939453,38.77000045776367,19.399999618530273,66.38999938964844,99.0999984741211,277.9100036621094,45.060001373291016,58.209999084472656,127.36000061035156,36.689998626708984,96.33999633789062
2022-05-26 09:30:00-04:00,45.904998779296875,36.599998474121094,32.65999984741211,64.05484771728516,112.7750015258789,176.5399932861328,73.86000061035156,30.3799991607666,134.02000427246094,27.780000686645508,39.90999984741211,19.510000228881836,67.58319854736328,98.95709991455078,278.75,45.83000183105469,58.849998474121094,126.44999694824219,36.88999938964844,96.76000213623047
2022-05-26 10:30:00-04:00,46.720001220703125,36.900001525878906,32.8650016784668,64.83839416503906,114.27999877929688,177.1199951171875,74.4000015258789,30.59000015258789,135.60000610351562,27.780000686645508,40.45500183105469,19.565000534057617,68.62010192871094,99.63999938964844,280.75,46.720001220703125,59.13999938964844,127.75,36.9900016784668,97.18000030517578
2022-05-26 11:30:00-04:00,46.494998931884766,36.7599983215332,32.630001068115234,64.62291717529297,113.73999786376953,176.22000122070312,74.0199966430664,30.799999237060547,134.5800018310547,27.629899978637695,40.13999938964844,19.600000381469727,69.11180114746094,99.7699966430664,281.0400085449219,46.76499938964844,58.970001220703125,128.1699981689453,36.93619918823242,96.55500030517578
2022-05-26 12:30:00-04:00,45.869998931884766,36.79499816894531,32.61000061035156,64.39765167236328,112.95939636230469,176.14999389648438,73.3499984741211,30.639999389648438,133.47999572753906,27.450000762939453,40.11000061035156,19.540000915527344,68.08000183105469,98.93000030517578,277.3999938964844,46.900001525878906,59.025001525878906,127.84600067138672,36.83000183105469,96.27999877929688
2022-05-26 13:30:00-04:00,46.18000030517578,37.0900993347168,32.720001220703125,64.49559020996094,113.30549621582031,177.0800018310547,74.25,30.655000686645508,133.7050018310547,27.43000030517578,40.08000183105469,19.583200454711914,68.82499694824219,98.93000030517578,279.30999755859375,46.81990051269531,59.11000061035156,127.55500030517578,36.91999816894531,96.80999755859375
2022-05-26 14:30:00-04:00,46.0,37.255001068115234,32.689998626708984,64.26052856445312,113.466796875,177.2899932861328,73.93000030517578,30.729999542236328,133.74000549316406,27.485000610351562,40.21500015258789,19.610000610351562,68.69999694824219,98.80999755859375,279.2099914550781,46.77000045776367,59.060001373291016,128.27000427246094,37.0099983215332,96.88999938964844
2022-05-26 15:30:00-04:00,45.84000015258789,37.11000061035156,32.665000915527344,64.40744018554688,113.1500015258789,176.63999938964844,73.81999969482422,30.739999771118164,133.67999267578125,27.375,40.16999816894531,19.614999771118164,68.63999938964844,98.68000030517578,280.0,46.70500183105469,59.0099983215332,128.1300048828125,36.91999816894531,96.6500015258789
2022-05-27 09:30:00-04:00,46.0,37.130001068115234,32.47999954223633,65.15180969238281,113.05349731445312,176.89999389648438,74.94999694824219,30.459999084472656,135.19000244140625,27.230600357055664,40.5099983215332,19.68000030517578,68.94999694824219,101.27999877929688,275.3299865722656,47.25,58.400001525878906,130.17999267578125,37.130001068115234,96.66500091552734
2022-05-27 10:30:00-04:00,46.119998931884766,37.05500030517578,32.6150016784668,65.28893280029297,113.3291015625,177.27000427246094,75.08000183105469,30.5,135.69000244140625,27.260000228881836,40.62030029296875,19.78499984741211,69.29000091552734,101.99500274658203,277.0,47.625,58.97700119018555,132.6999969482422,37.33000183105469,97.22000122070312
2022-05-27 11:30:00-04:00,46.88999938964844,36.98500061035156,32.529998779296875,65.10283660888672,113.44999694824219,177.52000427246094,75.33000183105469,30.420000076293945,135.55999755859375,27.469999313354492,40.75,19.889999389648438,70.38999938964844,102.0250015258789,277.489990234375,47.85499954223633,58.562198638916016,132.0,37.38999938964844,97.49500274658203
2022-05-27 12:30:00-04:00,47.16999816894531,36.93000030517578,32.52000045776367,65.00489807128906,113.79499816894531,177.85000610351562,75.20999908447266,30.440000534057617,136.1300048828125,27.71500015258789,40.974998474121094,19.954999923706055,70.56999969482422,101.73999786376953,278.19989013671875,47.90999984741211,58.470001220703125,131.61000061035156,37.505001068115234,97.7249984741211
2022-05-27 13:30:00-04:00,47.560001373291016,36.994998931884766,32.6150016784668,65.17140197753906,113.98500061035156,177.86000061035156,75.625,30.5,136.58999633789062,27.795000076293945,41.279998779296875,19.96500015258789,71.19000244140625,101.59500122070312,278.8500061035156,48.20500183105469,58.65999984741211,131.58999633789062,37.5099983215332,97.88500213623047
2022-05-27 14:30:00-04:00,47.540000915527344,36.994998931884766,32.595001220703125,65.28893280029297,114.12999725341797,178.30999755859375,75.51499938964844,30.510000228881836,136.75,27.670000076293945,41.349998474121094,19.899999618530273,71.04000091552734,101.88999938964844,280.17999267578125,48.34000015258789,58.77000045776367,131.9199981689453,37.45000076293945,97.83999633789062
2022-05-27 15:30:00-04:00,47.630001068115234,37.189998626708984,32.56999969482422,65.55337524414062,114.58999633789062,178.30999755859375,75.80999755859375,30.549999237060547,136.86000061035156,27.610000610351562,41.369998931884766,19.930099487304688,70.87000274658203,101.73999786376953,280.2699890136719,48.209999084472656,58.88999938964844,131.8000030517578,37.470001220703125,97.58999633789062
2022-05-31 09:30:00-04:00,49.04499816894531,37.02000045776367,33.0,66.72869873046875,117.2300033569336,180.25999450683594,77.6500015258789,30.59000015258789,139.8800048828125,27.705400466918945,41.310001373291016,20.000999450683594,72.4800033569336,103.02999877929688,286.1050109863281,47.189701080322266,59.130001068115234,133.25999450683594,37.5880012512207,99.48999786376953
2022-05-31 10:30:00-04:00,47.9900016784668,36.939998626708984,32.61000061035156,66.27816009521484,115.56999969482422,178.17999267578125,76.62999725341797,30.559999465942383,138.9600067138672,27.729999542236328,41.209999084472656,19.905000686645508,71.83999633789062,102.16000366210938,283.2900085449219,46.880001068115234,59.055999755859375,132.19000244140625,37.311500549316406,98.3499984741211
2022-05-31 11:30:00-04:00,48.119998931884766,37.27000045776367,32.910099029541016,67.02252960205078,116.83499908447266,179.1699981689453,77.21009826660156,30.540000915527344,140.67999267578125,27.90999984741211,41.2400016784668,20.02589988708496,72.3499984741211,102.06999969482422,284.8900146484375,47.040000915527344,59.499000549316406,132.24850463867188,37.48500061035156,98.77999877929688
2022-05-31 12:30:00-04:00,48.00740051269531,36.93000030517578,32.8849983215332,66.7091064453125,116.75,179.3300018310547,77.25,30.540000915527344,140.02999877929688,27.94099998474121,41.08000183105469,20.09000015258789,71.91000366210938,102.33000183105469,285.0,46.88999938964844,59.560001373291016,132.45989990234375,37.5,98.66999816894531
2022-05-31 13:30:00-04:00,46.959999084472656,36.415000915527344,32.58000183105469,66.0333023071289,114.83999633789062,175.83160400390625,75.81269836425781,30.372699737548828,137.73500061035156,27.770000457763672,40.33000183105469,19.885000228881836,70.30269622802734,101.36499786376953,281.3999938964844,46.13999938964844,59.20000076293945,130.47500610351562,37.099998474121094,96.93499755859375
2022-05-31 14:30:00-04:00,46.75,35.92499923706055,32.435001373291016,65.45543670654297,113.69000244140625,174.8197021484375,75.0,30.235000610351562,137.0500030517578,27.549999237060547,40.029998779296875,19.75,69.51000213623047,100.94000244140625,278.05999755859375,45.68000030517578,58.849998474121094,129.5500030517578,36.83000183105469,96.16000366210938
2022-05-31 15:30:00-04:00,47.119998931884766,35.9900016784668,32.380001068115234,64.95592498779297,112.37000274658203,174.63999938964844,74.93000030517578,30.25,136.97999572753906,27.399999618530273,40.52000045776367,19.68000030517578,69.25,100.83999633789062,277.7099914550781,45.939998626708984,58.79999923706055,129.5500030517578,37.04999923706055,96.08000183105469
2022-06-01 09:30:00-04:00,47.398399353027344,36.880001068115234,32.470001220703125,65.71987915039062,114.76000213623047,175.85000610351562,75.36000061035156,30.1200008392334,138.69000244140625,27.78499984741211,40.994998931884766,19.829999923706055,69.54000091552734,101.87000274658203,277.6300048828125,46.650001525878906,57.90399932861328,130.1300048828125,37.27000045776367,97.04000091552734
2022-06-01 10:30:00-04:00,47.02000045776367,36.900001525878906,32.31999969482422,65.7265396118164,115.18000030517578,175.6649932861328,75.65889739990234,30.020000457763672,138.22999572753906,27.635000228881836,40.66999816894531,19.75,68.95999908447266,101.55000305175781,276.4700012207031,46.35499954223633,57.630001068115234,129.24000549316406,37.11000061035156,97.29000091552734
2022-06-01 11:30:00-04:00,46.81999969482422,36.88999938964844,32.32789993286133,65.56317138671875,115.27999877929688,175.47000122070312,75.56999969482422,30.110000610351562,138.0500030517578,27.750099182128906,40.77000045776367,19.815000534057617,68.55999755859375,101.75,275.739990234375,46.279998779296875,57.57500076293945,130.22999572753906,37.07500076293945,97.38839721679688
