Datetime,BBY,CMG,DG,DLTR,GPS,HLT,KMX,LOW,LVS,MAR,MCD,MGM,NKE,RCL,ROST,SBUX,TGT,TJX,WYNN,YUM
2022-05-18 10:30:00-04:00,76.41000366210938,1267.6600341796875,201.65499877929688,129.6199951171875,11.739700317382812,131.47000122070312,91.08999633789062,183.39999389648438,33.7400016784668,160.1699981689453,233.39999389648438,33.29999923706055,111.86000061035156,60.68000030517578,94.11000061035156,72.0199966430664,161.89999389648438,60.3650016784668,63.7400016784668,109.86000061035156
2022-05-18 11:30:00-04:00,76.05999755859375,1264.0400390625,201.4217071533203,130.0399932861328,11.65999984741211,129.39999389648438,90.44999694824219,182.3000030517578,33.45000076293945,157.39999389648438,234.33999633789062,33.0,110.69000244140625,60.13999938964844,94.69000244140625,71.69499969482422,160.1199951171875,60.755001068115234,63.0,109.91500091552734
2022-05-18 12:30:00-04:00,75.00499725341797,1255.364013671875,201.0749969482422,130.32000732421875,11.550000190734863,128.8699951171875,89.73999786376953,182.74000549316406,33.415000915527344,156.47999572753906,233.3699951171875,33.11000061035156,110.25,59.845001220703125,93.86000061035156,71.30970001220703,158.55999755859375,61.11000061035156,63.0099983215332,109.8499984741211
2022-05-18 13:30:00-04:00,75.1449966430664,1253.2249755859375,200.19000244140625,131.1999969482422,11.595000267028809,128.17999267578125,89.45999908447266,181.7100067138672,33.52000045776367,154.82000732421875,232.7550048828125,32.70000076293945,110.0,59.56999969482422,92.80999755859375,71.05000305175781,155.8618927001953,60.560001373291016,62.73870086669922,109.7699966430664
2022-05-18 14:30:00-04:00,74.58999633789062,1241.81005859375,200.25999450683594,133.03500366210938,11.524999618530273,127.16999816894531,89.38999938964844,181.08999633789062,33.459999084472656,153.38999938964844,230.7100067138672,32.79499816894531,109.15499877929688,59.029998779296875,92.41000366210938,70.95999908447266,158.9250030517578,59.7400016784668,62.367000579833984,109.01000213623047
2022-05-18 15:30:00-04:00,75.61499786376953,1253.31005859375,202.25999450683594,133.7899932861328,11.539999961853027,128.8000030517578,89.80000305175781,183.80999755859375,33.83000183105469,154.02999877929688,230.97000122070312,33.0099983215332,109.44999694824219,59.599998474121094,92.7300033569336,71.30000305175781,161.71389770507812,60.209999084472656,62.83000183105469,109.45999908447266
2022-05-19 09:30:00-04:00,75.05000305175781,1257.1700439453125,196.63999938964844,129.05999755859375,11.255000114440918,130.35499572753906,89.55999755859375,188.30999755859375,34.0099983215332,154.10000610351562,230.68499755859375,33.279998779296875,108.01499938964844,57.68000030517578,94.05999755859375,71.05999755859375,154.2698974609375,61.18000030517578,63.58000183105469,109.56999969482422
2022-05-19 10:30:00-04:00,74.94000244140625,1269.27001953125,197.3000030517578,132.27999877929688,11.164999961853027,130.9499969482422,89.52999877929688,188.27999877929688,34.08000183105469,155.83999633789062,229.88999938964844,33.41999816894531,107.6500015258789,58.11000061035156,92.29000091552734,71.08000183105469,155.1699981689453,60.54499816894531,63.849998474121094,109.43000030517578
2022-05-19 11:30:00-04:00,75.29000091552734,1271.5799560546875,199.14999389648438,133.89999389648438,11.414999961853027,132.6999969482422,89.56999969482422,188.5424041748047,34.2400016784668,157.66000366210938,231.14999389648438,33.9900016784668,108.29000091552734,58.81999969482422,93.83000183105469,71.56999969482422,153.3000030517578,61.68000030517578,64.16000366210938,110.02999877929688
2022-05-19 12:30:00-04:00,75.43000030517578,1268.2750244140625,202.4199981689453,136.1302947998047,11.350099563598633,132.38999938964844,90.1050033569336,188.52999877929688,33.9900016784668,157.5399932861328,229.60000610351562,33.93000030517578,107.16000366210938,58.15999984741211,93.30500030517578,71.33999633789062,152.6199951171875,61.744998931884766,63.68000030517578,109.80999755859375
2022-05-19 13:30:00-04:00,75.1500015258789,1278.550048828125,202.0500030517578,135.89999389648438,11.460000038146973,132.9499969482422,91.54989624023438,190.17999267578125,33.810001373291016,158.4600067138672,229.17999267578125,33.97999954223633,107.69999694824219,58.099998474121094,93.61000061035156,71.9000015258789,154.02499389648438,62.209999084472656,63.65330123901367,110.05500030517578
2022-05-19 14:30:00-04:00,74.2300033569336,1278.969970703125,202.40499877929688,136.4250030517578,11.335000038146973,132.13999938964844,91.2698974609375,190.25,33.380001068115234,157.39500427246094,229.22999572753906,33.720001220703125,107.16000366210938,57.56999969482422,93.55000305175781,71.69999694824219,153.27999877929688,62.025001525878906,62.90999984741211,110.12000274658203
2022-05-19 15:30:00-04:00,73.31999969482422,1272.6700439453125,201.3300018310547,135.55999755859375,11.1899995803833,131.74000549316406,90.80000305175781,187.8300018310547,33.27000045776367,156.86000061035156,229.0,33.654998779296875,106.44000244140625,57.40999984741211,92.69000244140625,71.93000030517578,153.4199981689453,61.40999984741211,62.790000915527344,109.94000244140625
2022-05-20 09:30:00-04:00,72.03730010986328,1292.6099853515625,187.73399353027344,127.81999969482422,10.864999771118164,131.97000122070312,92.04000091552734,183.3300018310547,33.900001525878906,157.08999633789062,229.74000549316406,34.4900016784668,109.04000091552734,56.900001525878906,72.95999908447266,72.76499938964844,152.69000244140625,58.619998931884766,63.790000915527344,110.46499633789062
2022-05-20 10:30:00-04:00,70.41999816894531,1274.72998046875,189.75999450683594,128.08999633789062,10.699999809265137,131.2050018310547,90.86000061035156,181.22999572753906,33.2599983215332,155.72999572753906,229.19000244140625,33.8650016784668,107.51000213623047,55.779998779296875,72.08000183105469,72.30989837646484,153.00999450683594,57.880001068115234,62.630001068115234,110.11000061035156
2022-05-20 11:30:00-04:00,70.06999969482422,1264.4300537109375,186.61000061035156,126.11000061035156,10.654999732971191,131.42999267578125,90.19999694824219,181.13999938964844,33.040000915527344,154.8300018310547,229.46499633789062,33.720001220703125,106.08999633789062,55.119998931884766,70.84439849853516,72.19999694824219,152.5,57.040000915527344,62.29999923706055,110.25
2022-05-20 12:30:00-04:00,69.47000122070312,1257.0,183.33999633789062,124.81999969482422,10.539999961853027,129.47999572753906,89.31999969482422,179.41000366210938,32.5099983215332,152.6300048828125,228.92999267578125,33.2599983215332,105.12999725341797,53.70000076293945,70.5,71.55999755859375,151.0399932861328,56.25,61.21620178222656,110.0
2022-05-20 13:30:00-04:00,70.3949966430664,1265.780029296875,183.94000244140625,126.87000274658203,10.5649995803833,128.9499969482422,90.18000030517578,180.83999633789062,32.720001220703125,152.17999267578125,230.43499755859375,33.59000015258789,105.80999755859375,53.79499816894531,69.9800033569336,72.04000091552734,152.84500122070312,55.97999954223633,61.790000915527344,110.33000183105469
2022-05-20 14:30:00-04:00,71.44999694824219,1276.875,185.6999969482422,127.86499786376953,10.774999618530273,129.47000122070312,91.70999908447266,183.28500366210938,32.88999938964844,153.2949981689453,231.79249572753906,33.845001220703125,106.91000366210938,54.474998474121094,71.41999816894531,72.19000244140625,154.9698944091797,57.31999969482422,62.31999969482422,110.83000183105469
2022-05-20 15:30:00-04:00,72.37000274658203,1295.989990234375,187.60000610351562,127.87000274658203,10.90999984741211,130.4199981689453,92.47000122070312,184.64999389648438,33.459999084472656,155.22999572753906,233.91000366210938,34.349998474121094,108.0,55.400001525878906,71.87000274658203,73.41000366210938,155.38999938964844,57.88999938964844,63.06999969482422,111.87999725341797
2022-05-23 09:30:00-04:00,70.0999984741211,1281.9224853515625,193.2100067138672,128.75999450683594,10.130000114440918,131.24000549316406,90.4800033569336,183.22999572753906,33.17169952392578,156.1999969482422,235.77000427246094,33.810001373291016,106.31999969482422,54.97999954223633,77.75180053710938,73.77999877929688,155.1750030517578,59.95500183105469,62.29999923706055,112.50499725341797
2022-05-23 10:30:00-04:00,71.7300033569336,1282.719970703125,192.69200134277344,128.8800048828125,10.520000457763672,131.99000549316406,91.98999786376953,184.52000427246094,32.9900016784668,156.66000366210938,238.3000030517578,33.630001068115234,107.36000061035156,54.720001220703125,77.80999755859375,73.93000030517578,153.67999267578125,60.72999954223633,62.220001220703125,113.32749938964844
2022-05-23 11:30:00-04:00,72.66500091552734,1296.35498046875,193.27499389648438,129.4499969482422,10.574999809265137,131.9600067138672,91.23999786376953,184.55999755859375,33.06999969482422,157.47000122070312,237.2899932861328,33.4900016784668,107.75,55.15999984741211,78.12000274658203,74.04000091552734,154.7913055419922,60.7400016784668,62.16999816894531,112.92500305175781
2022-05-23 12:30:00-04:00,72.38999938964844,1286.239990234375,193.0800018310547,128.94000244140625,10.380000114440918,131.92999267578125,90.48999786376953,184.9499969482422,32.77000045776367,157.61500549316406,236.85000610351562,33.380001068115234,107.43000030517578,55.41999816894531,79.10489654541016,73.70999908447266,154.39999389648438,60.80500030517578,61.904998779296875,113.18000030517578
2022-05-23 13:30:00-04:00,72.44499969482422,1293.0050048828125,192.73500061035156,129.27000427246094,10.460000038146973,132.61500549316406,90.56999969482422,185.82080078125,33.05500030517578,158.47000122070312,237.2480926513672,33.790000915527344,107.98030090332031,55.54999923706055,79.16999816894531,73.62999725341797,154.50999450683594,60.709999084472656,62.3650016784668,113.69000244140625
2022-05-23 14:30:00-04:00,72.62999725341797,1287.9549560546875,193.55999755859375,129.74000549316406,10.395000457763672,131.82000732421875,90.66000366210938,185.77999877929688,32.93000030517578,157.57000732421875,237.08999633789062,33.68000030517578,108.08000183105469,55.130001068115234,78.93000030517578,73.25,153.7100067138672,60.529998779296875,62.20000076293945,113.36499786376953
2022-05-23 15:30:00-04:00,72.6500015258789,1290.8299560546875,194.39999389648438,129.8800048828125,10.329999923706055,132.39999389648438,90.91000366210938,186.3000030517578,32.9900016784668,157.9600067138672,238.00999450683594,33.630001068115234,108.61000061035156,55.38999938964844,78.73999786376953,73.43000030517578,153.89999389648438,60.31999969482422,61.939998626708984,113.81999969482422
2022-05-24 09:30:00-04:00,74.0,1244.3900146484375,194.6300048828125,127.5199966430664,9.680000305175781,127.70999908447266,89.19999694824219,183.52499389648438,31.190000534057617,152.97000122070312,240.99549865722656,31.709999084472656,105.31999969482422,51.959999084472656,76.73500061035156,72.1500015258789,147.36000061035156,58.915000915527344,58.37139892578125,113.38999938964844
2022-05-24 10:30:00-04:00,73.12999725341797,1242.6500244140625,195.09500122070312,127.52999877929688,9.4350004196167,126.69000244140625,90.3499984741211,183.9250030517578,30.8799991607666,150.27999877929688,241.44000244140625,31.200000762939453,105.9749984741211,50.90169906616211,76.30000305175781,71.80999755859375,146.44000244140625,58.959999084472656,57.71379852294922,113.2300033569336
2022-05-24 11:30:00-04:00,73.02189636230469,1257.875,196.8800048828125,129.1199951171875,9.470000267028809,127.31999969482422,90.66000366210938,183.85000610351562,31.06999969482422,151.1300048828125,243.60499572753906,31.40999984741211,107.06999969482422,50.43000030517578,77.41999816894531,72.05000305175781,147.125,59.154998779296875,58.11000061035156,113.76499938964844
2022-05-24 12:30:00-04:00,72.02999877929688,1254.5,195.9499969482422,127.98999786376953,9.40999984741211,127.38999938964844,90.36000061035156,183.39999389648438,30.81999969482422,151.05999755859375,243.5399932861328,31.06999969482422,106.44000244140625,50.03499984741211,77.72000122070312,71.5199966430664,146.60000610351562,59.16999816894531,57.77000045776367,113.3499984741211
2022-05-24 13:30:00-04:00,72.83999633789062,1263.8499755859375,196.02999877929688,129.0500030517578,9.359999656677246,128.3699951171875,90.75,183.24000549316406,30.899999618530273,152.25,244.7100067138672,31.18000030517578,107.0999984741211,50.02000045776367,78.06999969482422,71.94999694824219,148.40499877929688,59.369998931884766,58.040000915527344,113.4800033569336
2022-05-24 14:30:00-04:00,73.30000305175781,1266.93994140625,196.44500732421875,129.85000610351562,9.28499984741211,127.77999877929688,90.63999938964844,184.48500061035156,30.75,151.9799041748047,244.77999877929688,30.9950008392334,107.13999938964844,49.30500030517578,77.54499816894531,72.38500213623047,149.7449951171875,59.5,58.11000061035156,113.66999816894531
2022-05-24 15:30:00-04:00,73.55999755859375,1266.9300537109375,195.88999938964844,130.13999938964844,9.461400032043457,128.3300018310547,90.83000183105469,184.8699951171875,31.010000228881836,152.60000610351562,244.67999267578125,31.1200008392334,107.36000061035156,49.72999954223633,77.62000274658203,72.72000122070312,149.9499969482422,59.7400016784668,58.189998626708984,114.06999969482422
2022-05-25 09:30:00-04:00,77.94629669189453,1294.0,196.47000122070312,133.92999267578125,10.345000267028809,131.0050048828125,94.99500274658203,188.50999450683594,31.700000762939453,155.53500366210938,243.02999877929688,31.954999923706055,107.1050033569336,51.601898193359375,82.38999938964844,73.19999694824219,155.82000732421875,61.70500183105469,59.32939910888672,114.73999786376953
2022-05-25 10:30:00-04:00,78.2300033569336,1284.5550537109375,196.47000122070312,134.3350067138672,10.494999885559082,130.6999969482422,95.1500015258789,186.47999572753906,31.56999969482422,155.75,242.1300048828125,31.75,107.06999969482422,51.214900970458984,80.91000366210938,72.63999938964844,156.2449951171875,60.880001068115234,59.21500015258789,114.16000366210938
2022-05-25 11:30:00-04:00,77.71499633789062,1277.050048828125,194.58999633789062,133.36000061035156,10.4350004196167,130.3249969482422,95.55999755859375,186.1199951171875,31.479999542236328,155.72500610351562,242.5449981689453,31.670000076293945,107.1500015258789,51.040000915527344,80.16999816894531,72.07499694824219,155.23880004882812,60.470001220703125,58.83000183105469,114.55000305175781
2022-05-25 12:30:00-04:00,78.65499877929688,1281.9200439453125,194.99000549316406,133.5800018310547,10.505000114440918,129.97999572753906,95.5999984741211,187.03500366210938,31.450000762939453,155.8000030517578,244.39999389648438,31.540000915527344,107.54000091552734,50.476600646972656,80.61000061035156,72.44000244140625,155.63999938964844,60.66999816894531,58.689998626708984,114.84500122070312
2022-05-25 13:30:00-04:00,79.41999816894531,1289.949951171875,196.10000610351562,134.38499450683594,10.554400444030762,130.6699981689453,96.01499938964844,187.54530334472656,31.674999237060547,157.63999938964844,244.93429565429688,31.756000518798828,107.96160125732422,50.62009811401367,81.33000183105469,72.87999725341797,156.58999633789062,61.05630111694336,59.150001525878906,115.23999786376953
2022-05-25 14:30:00-04:00,80.13999938964844,1299.239990234375,195.80999755859375,134.50999450683594,10.604999542236328,132.19000244140625,96.00499725341797,189.3000030517578,32.29499816894531,160.02000427246094,245.02999877929688,32.30500030517578,108.69999694824219,51.42499923706055,81.70999908447266,72.83999633789062,156.7899932861328,61.48500061035156,60.15999984741211,115.66999816894531
2022-05-25 15:30:00-04:00,80.05000305175781,1290.2099609375,195.30999755859375,133.6199951171875,10.649999618530273,131.74000549316406,95.9800033569336,188.6199951171875,32.08000183105469,159.57000732421875,244.14999389648438,32.11000061035156,108.19999694824219,51.09000015258789,81.37000274658203,72.48999786376953,156.50999450683594,61.25,59.709999084472656,115.58000183105469
2022-05-26 09:30:00-04:00,83.19499969482422,1324.0849609375,217.0989990234375,157.6999969482422,11.345000267028809,137.26499938964844,98.2300033569336,194.08999633789062,34.029998779296875,165.97000122070312,248.10000610351562,34.279998779296875,110.9000015258789,54.099998474121094,83.5999984741211,74.0199966430664,159.5500030517578,61.91999816894531,63.61000061035156,117.86000061035156
2022-05-26 10:30:00-04:00,82.80000305175781,1329.7750244140625,219.56500244140625,158.13999938964844,11.399999618530273,138.5749969482422,98.2925033569336,195.22500610351562,34.099998474121094,167.6699981689453,248.61000061035156,34.16999816894531,111.83999633789062,55.34000015258789,84.83499908447266,73.83999633789062,161.3800048828125,63.040000915527344,64.19000244140625,117.94000244140625
2022-05-26 11:30:00-04:00,82.5999984741211,1342.5150146484375,220.94000244140625,160.6999969482422,11.46500015258789,138.69000244140625,98.83999633789062,196.27000427246094,34.19499969482422,170.3800048828125,247.91000366210938,34.279998779296875,112.77999877929688,55.900001525878906,85.5,73.84500122070312,162.41830444335938,63.369998931884766,64.44000244140625,118.04499816894531
2022-05-26 12:30:00-04:00,82.31839752197266,1336.1099853515625,222.8249969482422,161.69000244140625,11.4350004196167,138.58999633789062,98.23500061035156,196.25180053710938,34.20000076293945,170.83999633789062,248.9199981689453,34.38999938964844,113.2300033569336,55.525001525878906,86.30999755859375,74.22000122070312,162.4506072998047,63.880001068115234,64.76000213623047,118.13999938964844
2022-05-26 13:30:00-04:00,82.44499969482422,1347.780029296875,223.10499572753906,160.86500549316406,11.345000267028809,139.27999877929688,98.81999969482422,196.21670532226562,34.34000015258789,170.88999938964844,248.56500244140625,34.689998626708984,113.16000366210938,55.65129852294922,87.0,74.12000274658203,162.0970001220703,64.01399993896484,64.88999938964844,117.86000061035156
2022-05-26 14:30:00-04:00,82.0199966430664,1341.3050537109375,223.19000244140625,162.02000427246094,11.130000114440918,138.2050018310547,98.94000244140625,195.6300048828125,34.09000015258789,170.47000122070312,248.3249969482422,34.44499969482422,112.51000213623047,55.189998626708984,87.12999725341797,74.30000305175781,162.1186981201172,63.7599983215332,64.40299987792969,117.66000366210938
2022-05-26 15:30:00-04:00,82.02999877929688,1340.9100341796875,222.14999389648438,162.83999633789062,11.130000114440918,138.47999572753906,99.19999694824219,195.58999633789062,34.18000030517578,170.11000061035156,248.08999633789062,34.47999954223633,112.93000030517578,55.529998779296875,87.0199966430664,74.5199966430664,163.17999267578125,64.13999938964844,64.43000030517578,117.77999877929688
2022-05-27 09:30:00-04:00,83.63999938964844,1375.7099609375,228.66000366210938,159.83999633789062,10.560099601745605,141.67999267578125,98.38999938964844,196.40499877929688,34.540000915527344,173.08999633789062,250.35000610351562,34.689998626708984,114.43000030517578,57.220001220703125,87.16999816894531,75.98999786376953,163.4864959716797,63.79999923706055,65.16000366210938,119.0
2022-05-27 10:30:00-04:00,83.56999969482422,1371.43994140625,227.74000549316406,163.4499969482422,10.48390007019043,141.5800018310547,98.26000213623047,197.52000427246094,34.38999938964844,172.50999450683594,250.60000610351562,34.63999938964844,114.625,57.34000015258789,86.87000274658203,75.68000030517578,164.32000732421875,63.90999984741211,65.02999877929688,118.98999786376953
2022-05-27 11:30:00-04:00,84.19000244140625,1392.0,227.27499389648438,162.6300048828125,11.145000457763672,141.85499572753906,98.87000274658203,198.64999389648438,34.564998626708984,172.8000030517578,250.9499969482422,34.79999923706055,115.22000122070312,57.88999938964844,87.01000213623047,75.83499908447266,164.6699981689453,63.970001220703125,65.20999908447266,118.95500183105469
2022-05-27 12:30:00-04:00,83.80999755859375,1396.2900390625,227.77999877929688,163.86000061035156,11.439499855041504,141.30999755859375,98.51000213623047,198.125,34.404998779296875,171.5500030517578,250.4499969482422,34.834999084472656,115.06999969482422,57.75,86.41500091552734,75.9000015258789,164.8800048828125,63.75,64.86000061035156,118.93000030517578
2022-05-27 13:30:00-04:00,83.375,1397.2784423828125,227.32000732421875,163.2899932861328,11.470000267028809,141.80999755859375,99.12000274658203,198.24000549316406,34.36000061035156,171.75999450683594,250.1999969482422,34.98500061035156,114.98999786376953,58.0099983215332,86.58999633789062,76.27999877929688,166.05999755859375,63.72999954223633,64.89009857177734,118.9800033569336
2022-05-27 14:30:00-04:00,83.56500244140625,1405.469970703125,228.0,163.97000122070312,11.805000305175781,142.22999572753906,99.86000061035156,198.9199981689453,34.619998931884766,172.83999633789062,251.4949951171875,34.98500061035156,115.51499938964844,58.04499816894531,86.6449966430664,76.51000213623047,165.78030395507812,64.18499755859375,65.1500015258789,119.37999725341797
2022-05-27 15:30:00-04:00,83.98999786376953,1402.4100341796875,228.36000061035156,165.02000427246094,11.595000267028809,142.33999633789062,100.29000091552734,199.63999938964844,34.61000061035156,172.55999755859375,251.86000061035156,34.900001525878906,115.9800033569336,58.20000076293945,87.30999755859375,76.70999908447266,167.13999938964844,64.58999633789062,65.26000213623047,119.75
2022-05-31 09:30:00-04:00,82.19999694824219,1398.739990234375,220.52999877929688,161.7449951171875,10.904999732971191,140.88499450683594,97.80000305175781,196.25,35.790000915527344,170.52000427246094,250.9600067138672,35.279998779296875,116.95999908447266,58.400001525878906,85.25,77.26000213623047,163.47999572753906,63.27000045776367,66.05999755859375,119.87000274658203
2022-05-31 10:30:00-04:00,81.5999984741211,1400.6199951171875,221.57000732421875,161.3800048828125,10.875,140.33999633789062,97.74500274658203,195.6699981689453,35.84000015258789,170.52999877929688,251.17999267578125,34.970001220703125,117.38999938964844,58.0099983215332,85.26000213623047,77.4800033569336,163.9199981689453,63.310001373291016,66.13999938964844,120.38999938964844
2022-05-31 11:30:00-04:00,81.86000061035156,1396.77001953125,221.0,161.84500122070312,11.055000305175781,140.16000366210938,99.11000061035156,196.1699981689453,35.86000061035156,171.07000732421875,252.49000549316406,35.04999923706055,118.28500366210938,58.369998931884766,85.08499908447266,78.2300033569336,163.9600067138672,63.68000030517578,66.66500091552734,121.05999755859375
2022-05-31 12:30:00-04:00,81.72000122070312,1396.530029296875,219.6999969482422,160.5924072265625,10.979999542236328,140.52000427246094,98.61000061035156,195.9199981689453,35.7400016784668,171.0,252.7899932861328,35.0,118.25,58.04999923706055,84.70999908447266,78.44000244140625,163.24000549316406,63.5099983215332,66.41999816894531,121.0999984741211
2022-05-31 13:30:00-04:00,82.4800033569336,1408.6300048828125,221.875,161.36000061035156,11.164999961853027,141.17999267578125,99.70999908447266,196.84500122070312,35.849998474121094,172.27000427246094,254.07000732421875,35.290000915527344,119.37000274658203,58.30759811401367,85.19999694824219,79.19000244140625,164.5399932861328,63.85499954223633,66.86000061035156,121.7699966430664
2022-05-31 14:30:00-04:00,82.12999725341797,1408.02001953125,221.0,159.67999267578125,11.170100212097168,141.25,99.58000183105469,196.8800048828125,35.60499954223633,171.82000732421875,253.22999572753906,35.08000183105469,119.54000091552734,58.04999923706055,85.0250015258789,78.98500061035156,163.24000549316406,63.72999954223633,66.37999725341797,121.41999816894531
2022-05-31 15:30:00-04:00,82.05999755859375,1403.31005859375,220.47999572753906,160.35000610351562,11.024999618530273,140.86000061035156,99.2699966430664,195.3000030517578,35.470001220703125,171.60000610351562,252.4600067138672,34.97999954223633,118.95999908447266,58.06999969482422,85.0199966430664,78.44000244140625,161.8800048828125,63.58000183105469,66.0999984741211,121.45999908447266
2022-06-01 09:30:00-04:00,80.55000305175781,1377.0699462890625,221.6999969482422,160.36500549316406,10.619999885559082,138.09500122070312,98.76499938964844,192.5,34.67399978637695,169.25999450683594,249.52999877929688,34.09000015258789,118.42500305175781,55.810001373291016,83.25749969482422,76.55000305175781,160.07000732421875,62.41999816894531,64.88999938964844,120.16999816894531
2022-06-01 10:30:00-04:00,79.88999938964844,1359.1600341796875,220.0050048828125,159.4600067138672,10.550000190734863,136.82000732421875,98.9000015258789,192.1649932861328,34.724998474121094,168.47999572753906,248.83999633789062,33.91999816894531,118.16999816894531,55.16999816894531,82.83999633789062,76.61000061035156,158.5399932861328,62.43000030517578,64.88999938964844,119.56999969482422
