Datetime,ABBV,ABT,AMGN,BIIB,BMY,CVS,DHR,GILD,ISRG,JNJ,LLY,MDT,MRK,PFE,REGN,SYK,TMO,UNH,VRTX,ZTS
2022-05-18 10:30:00-04:00,153.0,113.625,244.99000549316406,198.97999572753906,77.69000244140625,94.33999633789062,216.69769287109375,63.36000061035156,218.67999267578125,177.55999755859375,296.55999755859375,104.81999969482422,92.42500305175781,50.720001220703125,668.155029296875,233.5,540.6099853515625,480.6000061035156,254.6300048828125,161.9600067138672
2022-05-18 11:30:00-04:00,154.10000610351562,114.13500213623047,246.30999755859375,198.9199981689453,77.95500183105469,94.12999725341797,216.76419067382812,63.69499969482422,217.89999389648438,177.50999450683594,297.82501220703125,105.01499938964844,92.92430114746094,50.51499938964844,667.6300048828125,234.49000549316406,542.8800048828125,478.5899963378906,254.16000366210938,162.27499389648438
2022-05-18 12:30:00-04:00,153.50999450683594,114.60050201416016,246.1291046142578,198.0500030517578,77.39219665527344,94.25,216.77305603027344,63.689998626708984,217.05499267578125,176.90069580078125,296.7200012207031,105.0999984741211,92.47000122070312,50.54999923706055,667.5700073242188,234.60000610351562,543.6300048828125,475.1499938964844,254.72999572753906,161.56500244140625
2022-05-18 13:30:00-04:00,153.35000610351562,113.97000122070312,245.91000366210938,196.4250030517578,77.33499908447266,94.73989868164062,216.5203857421875,63.685001373291016,216.92999267578125,177.34500122070312,297.010009765625,104.81999969482422,92.59500122070312,50.540000915527344,667.9490966796875,234.39999389648438,543.7949829101562,473.9949951171875,255.11500549316406,160.48500061035156
2022-05-18 14:30:00-04:00,151.97500610351562,112.80999755859375,244.0500030517578,195.85499572753906,76.94000244140625,93.7300033569336,215.44769287109375,63.11000061035156,215.27000427246094,175.69000244140625,294.3500061035156,103.56999969482422,91.91500091552734,50.185001373291016,659.0999755859375,231.92999267578125,542.6599731445312,468.75,251.8800048828125,158.83999633789062
2022-05-18 15:30:00-04:00,152.52000427246094,112.81999969482422,243.9600067138672,195.72999572753906,77.02999877929688,94.05999755859375,216.09042358398438,63.224998474121094,215.3699951171875,175.5399932861328,295.4100036621094,103.66000366210938,92.12000274658203,50.41999816894531,659.3300170898438,232.22999572753906,542.3499755859375,471.8699951171875,252.36000061035156,159.0800018310547
2022-05-19 09:30:00-04:00,150.07000732421875,111.80000305175781,242.50999450683594,192.32000732421875,76.05999755859375,92.52999877929688,219.47694396972656,63.14500045776367,217.6999969482422,173.92999267578125,288.8699951171875,102.37999725341797,91.66999816894531,49.970001220703125,656.2783203125,229.86000061035156,550.4450073242188,469.6499938964844,251.6999969482422,158.5800018310547
2022-05-19 10:30:00-04:00,149.5749969482422,111.80000305175781,242.2615966796875,192.58999633789062,75.91000366210938,91.82990264892578,218.43971252441406,62.880001068115234,217.94500732421875,172.86000061035156,286.80999755859375,101.5999984741211,91.66000366210938,49.81999969482422,655.1649780273438,227.5800018310547,550.2249755859375,473.2300109863281,254.14999389648438,158.55999755859375
2022-05-19 11:30:00-04:00,151.1649932861328,112.12000274658203,242.92999267578125,194.13999938964844,75.875,92.30000305175781,220.5452117919922,62.959999084472656,219.875,173.0926055908203,287.7250061035156,102.2750015258789,91.54570007324219,50.29999923706055,655.6799926757812,229.72999572753906,553.260009765625,474.9560852050781,255.4499969482422,159.7100067138672
2022-05-19 12:30:00-04:00,150.99000549316406,111.98999786376953,243.52439880371094,194.35000610351562,76.22000122070312,92.58999633789062,219.7872314453125,63.150001525878906,218.01499938964844,173.1300048828125,286.8800048828125,102.19999694824219,91.68489837646484,50.279998779296875,656.79248046875,229.09500122070312,550.1799926757812,476.8900146484375,255.96449279785156,158.72999572753906
2022-05-19 13:30:00-04:00,151.4199981689453,112.58989715576172,244.05999755859375,194.49000549316406,76.23999786376953,92.95999908447266,220.52305603027344,62.97999954223633,218.74000549316406,173.35000610351562,285.2300109863281,102.54000091552734,91.7300033569336,50.4900016784668,653.6900024414062,229.44000244140625,551.0599975585938,477.8399963378906,254.5749969482422,158.91000366210938
2022-05-19 14:30:00-04:00,151.50999450683594,111.88999938964844,244.22500610351562,192.5399932861328,75.93399810791016,92.83999633789062,219.91134643554688,63.053001403808594,218.44000244140625,173.50999450683594,285.7799987792969,102.54499816894531,91.99330139160156,50.47999954223633,651.9799194335938,230.5489959716797,549.9650268554688,477.9700012207031,253.32000732421875,158.39999389648438
2022-05-19 15:30:00-04:00,151.72999572753906,112.44999694824219,244.77999877929688,193.02000427246094,75.95999908447266,93.125,221.1790771484375,63.2599983215332,218.13999938964844,173.94000244140625,286.2799987792969,102.7300033569336,92.08999633789062,50.650001525878906,657.2949829101562,230.47999572753906,551.1699829101562,478.67999267578125,255.4550018310547,158.6300048828125
2022-05-20 09:30:00-04:00,151.35000610351562,112.52999877929688,244.49000549316406,196.52000427246094,76.62999725341797,93.9000015258789,222.76596069335938,63.29999923706055,220.27999877929688,174.80999755859375,296.81500244140625,101.78500366210938,93.2699966430664,52.41999816894531,662.9849853515625,231.1300048828125,560.6199951171875,479.20001220703125,254.9499969482422,161.0800018310547
2022-05-20 10:30:00-04:00,149.9499969482422,111.62989807128906,246.22500610351562,197.27499389648438,76.125,93.04000091552734,220.5585174560547,63.099998474121094,216.84500122070312,174.59500122070312,294.9100036621094,101.22000122070312,92.94000244140625,51.90999984741211,655.0999755859375,229.0,552.6649780273438,475.30999755859375,253.7899932861328,159.84500122070312
2022-05-20 11:30:00-04:00,149.3800048828125,111.3499984741211,246.23899841308594,196.1300048828125,75.83499908447266,93.30999755859375,220.3634796142578,63.07500076293945,215.2050018310547,174.91000366210938,295.5899963378906,100.91000366210938,93.22000122070312,51.849998474121094,653.8300170898438,228.78500366210938,550.02001953125,474.5799865722656,254.4149932861328,160.14500427246094
2022-05-20 12:30:00-04:00,148.27999877929688,110.91999816894531,245.27499389648438,194.72000122070312,75.55999755859375,93.08999633789062,218.64361572265625,62.7400016784668,212.99000549316406,174.25999450683594,293.3500061035156,100.51000213623047,92.58999633789062,51.2400016784668,649.4149780273438,227.32000732421875,547.5399780273438,474.9082946777344,252.67999267578125,159.4600067138672
2022-05-20 13:30:00-04:00,148.1300048828125,111.16000366210938,245.11500549316406,195.4149932861328,75.5,93.62999725341797,219.3262481689453,62.86000061035156,213.80999755859375,175.11000061035156,294.4599914550781,100.79000091552734,92.7699966430664,51.630001068115234,648.5499877929688,227.1199951171875,545.7449951171875,478.2900085449219,253.1300048828125,159.63999938964844
2022-05-20 14:30:00-04:00,149.1199951171875,111.80000305175781,246.1999969482422,197.35000610351562,75.73500061035156,94.44999694824219,220.46986389160156,63.27000045776367,215.7949981689453,175.60000610351562,296.0199890136719,101.30999755859375,92.9291000366211,52.09000015258789,651.60791015625,228.5500030517578,548.0850219726562,481.6650085449219,255.4550018310547,160.30999755859375
2022-05-20 15:30:00-04:00,151.0,113.26000213623047,247.47000122070312,199.5500030517578,76.19000244140625,94.94000244140625,223.28013610839844,63.83000183105469,218.94000244140625,176.99000549316406,298.8500061035156,102.52999877929688,93.5,52.470001220703125,661.760009765625,232.3800048828125,555.3400268554688,485.9800109863281,258.6000061035156,162.57000732421875
2022-05-23 09:30:00-04:00,150.33999633789062,114.3499984741211,250.16000366210938,200.72000122070312,77.22000122070312,95.93000030517578,222.53546142578125,64.30000305175781,219.52000427246094,179.53990173339844,303.42999267578125,102.94000244140625,94.68000030517578,53.505001068115234,683.5700073242188,232.26499938964844,556.094970703125,494.5799865722656,265.32000732421875,163.6300048828125
2022-05-23 10:30:00-04:00,150.27000427246094,114.7699966430664,249.0500030517578,200.13499450683594,77.2699966430664,96.47039794921875,223.12057495117188,64.12999725341797,220.38499450683594,179.3000030517578,303.5400085449219,103.33999633789062,94.87000274658203,53.15999984741211,674.7999877929688,232.77000427246094,555.010009765625,495.1050109863281,266.2699890136719,164.0800018310547
2022-05-23 11:30:00-04:00,150.47000122070312,115.06500244140625,249.5,201.1199951171875,77.02999877929688,96.22000122070312,223.6790771484375,64.1050033569336,221.05999755859375,179.10000610351562,302.0,103.69000244140625,94.28019714355469,53.130001068115234,679.5900268554688,232.89500427246094,556.0974731445312,493.2099914550781,268.4599914550781,163.77999877929688
2022-05-23 12:30:00-04:00,149.1197052001953,114.4000015258789,249.13999938964844,200.32000732421875,76.75,96.0999984741211,223.21807861328125,63.875,220.93499755859375,179.02000427246094,301.125,103.62000274658203,93.96499633789062,52.98500061035156,680.2333984375,232.22000122070312,552.5549926757812,492.17999267578125,267.8599853515625,163.1699981689453
2022-05-23 13:30:00-04:00,149.3800048828125,114.47000122070312,250.14999389648438,200.64999389648438,76.95999908447266,95.75,223.7012481689453,64.18000030517578,221.50999450683594,179.22500610351562,303.239990234375,104.02539825439453,94.27999877929688,53.100101470947266,684.6500244140625,232.64999389648438,554.1599731445312,492.94000244140625,269.7449951171875,163.44920349121094
2022-05-23 14:30:00-04:00,147.2899932861328,114.66000366210938,248.99000549316406,199.4499969482422,76.65499877929688,95.68000030517578,223.15602111816406,63.88999938964844,220.4499969482422,179.13999938964844,301.6499938964844,103.9800033569336,93.93499755859375,52.81999969482422,680.9099731445312,232.1699981689453,552.3699951171875,492.2749938964844,268.6199951171875,162.89999389648438
2022-05-23 15:30:00-04:00,147.97999572753906,115.04000091552734,249.0500030517578,199.47000122070312,76.69999694824219,95.58000183105469,224.26419067382812,63.66999816894531,221.6199951171875,179.5,302.5799865722656,104.26000213623047,93.86000061035156,52.86000061035156,682.22998046875,233.17999267578125,555.3599853515625,492.30999755859375,268.45001220703125,163.0
2022-05-24 09:30:00-04:00,149.5,113.6500015258789,250.3300018310547,197.97999572753906,77.33499908447266,95.37000274658203,222.4911346435547,63.73500061035156,216.5449981689453,180.66000366210938,303.8999938964844,104.87000274658203,94.16999816894531,53.220001220703125,674.8499755859375,231.44000244140625,546.0599975585938,492.6300048828125,265.19000244140625,162.4499969482422
2022-05-24 10:30:00-04:00,147.85000610351562,112.83489990234375,249.33999633789062,197.5500030517578,76.68000030517578,95.25,221.84397888183594,63.5099983215332,217.14999389648438,179.8199005126953,300.8999938964844,104.7699966430664,93.93000030517578,52.790000915527344,673.719970703125,230.51499938964844,548.3300170898438,490.6300048828125,265.3900146484375,161.77499389648438
2022-05-24 11:30:00-04:00,147.77999877929688,112.5199966430664,249.57000732421875,198.15330505371094,76.52999877929688,95.51000213623047,222.75709533691406,63.75,217.4499969482422,179.9600067138672,300.1000061035156,104.44999694824219,94.0,53.03960037231445,680.8900146484375,231.1300048828125,549.8300170898438,492.739990234375,266.8900146484375,162.10000610351562
2022-05-24 12:30:00-04:00,147.85000610351562,112.0999984741211,250.125,199.3800048828125,76.58499908447266,95.81999969482422,222.2872314453125,63.915000915527344,216.92999267578125,180.00999450683594,302.0799865722656,104.12000274658203,93.87999725341797,53.11000061035156,678.4199829101562,230.32000732421875,548.0,492.9800109863281,267.635009765625,162.02499389648438
2022-05-24 13:30:00-04:00,148.38999938964844,112.86000061035156,251.14999389648438,200.60000610351562,76.7699966430664,96.41999816894531,222.95460510253906,64.13999938964844,217.39500427246094,180.9199981689453,305.07501220703125,104.58999633789062,94.31999969482422,53.415000915527344,683.52001953125,232.1699981689453,548.6900024414062,495.69000244140625,270.5,162.39999389648438
2022-05-24 14:30:00-04:00,148.92999267578125,113.18499755859375,251.08999633789062,201.27000427246094,77.0,96.3499984741211,223.01861572265625,64.20500183105469,217.74000549316406,181.1199951171875,305.1099853515625,105.0999984741211,94.20500183105469,53.290000915527344,683.97998046875,232.64999389648438,547.4400024414062,495.3800048828125,267.9949951171875,162.72000122070312
2022-05-24 15:30:00-04:00,149.24000549316406,113.87000274658203,251.93899536132812,202.72999572753906,77.13500213623047,96.4800033569336,223.5460968017578,64.37999725341797,218.3800048828125,181.5,306.3699951171875,105.5999984741211,94.68000030517578,53.459999084472656,686.010009765625,233.52999877929688,548.8200073242188,497.7699890136719,268.5199890136719,163.08999633789062
2022-05-25 09:30:00-04:00,152.57000732421875,114.29000091552734,252.8800048828125,202.35000610351562,77.55000305175781,97.79620361328125,222.21630859375,64.56999969482422,220.38499450683594,180.74000549316406,309.8399963378906,105.47000122070312,94.12999725341797,53.92470169067383,689.9600219726562,234.42999267578125,541.02001953125,499.70001220703125,271.0899963378906,163.42999267578125
2022-05-25 10:30:00-04:00,151.83999633789062,114.08999633789062,251.7100067138672,200.88999938964844,77.75,97.52999877929688,221.3874053955078,64.44999694824219,219.9499969482422,180.5,307.385009765625,105.36000061035156,93.83000183105469,53.66999816894531,691.5250244140625,234.3699951171875,538.2550048828125,500.3699951171875,271.1199951171875,164.35000610351562
2022-05-25 11:30:00-04:00,150.8300018310547,113.05000305175781,250.63999938964844,199.08999633789062,77.05999755859375,97.0199966430664,220.2083282470703,64.08999633789062,218.9550018310547,179.25,305.67999267578125,104.62000274658203,93.33319854736328,53.165000915527344,686.8900146484375,233.0500030517578,532.4299926757812,496.1499938964844,269.2699890136719,162.25999450683594
2022-05-25 12:30:00-04:00,150.94000244140625,113.02999877929688,250.3300018310547,199.63999938964844,77.09500122070312,97.29000091552734,220.5762481689453,64.12000274658203,219.99000549316406,179.6999969482422,305.7500915527344,104.62999725341797,93.38999938964844,53.279998779296875,685.77001953125,233.64999389648438,533.219970703125,495.0,268.2900085449219,162.1300048828125
2022-05-25 13:30:00-04:00,151.71499633789062,113.05000305175781,251.83999633789062,201.0500030517578,77.16000366210938,97.44999694824219,220.65602111816406,64.68000030517578,220.6699981689453,180.02000427246094,307.4049987792969,105.2300033569336,93.66999816894531,53.709999084472656,691.1699829101562,234.35000610351562,533.4199829101562,495.0350036621094,270.25,162.7100067138672
2022-05-25 14:30:00-04:00,151.7550048828125,113.53389739990234,252.2550048828125,201.8800048828125,77.19110107421875,97.31999969482422,223.22694396972656,64.84500122070312,223.40499877929688,179.77000427246094,307.67999267578125,105.58000183105469,93.77999877929688,53.77000045776367,695.85498046875,235.77999877929688,536.469970703125,498.57000732421875,271.82000732421875,163.52000427246094
2022-05-25 15:30:00-04:00,152.1199951171875,113.19999694824219,253.02999877929688,202.36000061035156,77.26000213623047,97.18000030517578,221.91488647460938,65.0199966430664,222.60000610351562,179.6300048828125,307.2799987792969,105.55999755859375,93.80999755859375,53.75,690.530029296875,235.11000061035156,534.5599975585938,498.5199890136719,270.8599853515625,163.10000610351562
2022-05-26 09:30:00-04:00,152.35000610351562,114.22000122070312,254.69749450683594,204.2050018310547,77.73500061035156,98.30000305175781,223.13607788085938,65.36000061035156,222.5749969482422,179.8800048828125,310.7850036621094,100.19999694824219,93.13999938964844,54.411598205566406,694.7050170898438,235.27000427246094,537.47998046875,502.1099853515625,273.2650146484375,164.9199981689453
2022-05-26 10:30:00-04:00,151.63999938964844,114.09500122070312,254.3800048828125,204.22000122070312,77.8499984741211,98.30000305175781,223.0673828125,65.13500213623047,221.86000061035156,179.4199981689453,310.2950134277344,100.37999725341797,91.95500183105469,54.526100158691406,687.4600219726562,235.2899932861328,537.9099731445312,502.30999755859375,271.8340148925781,164.27999877929688
2022-05-26 11:30:00-04:00,151.00999450683594,114.70099639892578,252.49000549316406,203.5,77.38999938964844,98.31999969482422,222.51773071289062,64.86000061035156,224.8350067138672,178.82980346679688,309.5450134277344,100.10199737548828,91.16000366210938,53.994998931884766,684.6300048828125,235.625,535.219970703125,503.0400085449219,270.8299865722656,164.13999938964844
2022-05-26 12:30:00-04:00,152.14500427246094,114.79000091552734,253.625,204.22740173339844,77.58499908447266,98.3949966430664,222.43031311035156,64.74440002441406,224.17999267578125,179.55999755859375,311.4949951171875,100.07499694824219,91.67500305175781,54.09000015258789,686.7750244140625,236.0500030517578,535.344970703125,505.0199890136719,270.3900146484375,165.3300018310547
2022-05-26 13:30:00-04:00,151.16000366210938,115.24859619140625,253.1699981689453,204.80999755859375,77.66000366210938,97.9000015258789,222.87234497070312,64.84500122070312,225.71499633789062,179.8300018310547,313.44000244140625,100.02999877929688,91.98999786376953,54.20000076293945,685.3200073242188,236.60000610351562,539.6699829101562,504.17999267578125,269.3900146484375,166.02999877929688
2022-05-26 14:30:00-04:00,150.66000366210938,115.18000030517578,253.4600067138672,204.69000244140625,77.73999786376953,97.9000015258789,222.13209533691406,64.69000244140625,223.9499969482422,179.8800048828125,313.5150146484375,99.91999816894531,92.3550033569336,54.13999938964844,685.3400268554688,235.47999572753906,538.9099731445312,504.0050048828125,270.1650085449219,165.58999633789062
2022-05-26 15:30:00-04:00,150.5800018310547,114.88500213623047,253.0500030517578,204.19000244140625,77.5999984741211,97.83000183105469,223.14715576171875,64.4800033569336,223.25,179.49000549316406,313.4599914550781,99.44999694824219,92.31999969482422,54.0099983215332,683.1099853515625,234.9600067138672,540.1099853515625,502.4800109863281,269.6000061035156,165.89999389648438
2022-05-27 09:30:00-04:00,148.63780212402344,116.4800033569336,254.9199981689453,206.5,76.62000274658203,96.87000274658203,232.89007568359375,64.30000305175781,229.1199951171875,179.66000366210938,317.30999755859375,98.75,92.46499633789062,54.02000045776367,686.3350219726562,237.72000122070312,566.9349975585938,495.92999267578125,271.6600036621094,170.86000061035156
2022-05-27 10:30:00-04:00,148.3699951171875,116.37999725341797,255.5,206.6999969482422,76.33499908447266,97.43000030517578,232.80142211914062,64.62419891357422,228.55999755859375,179.41000366210938,318.79998779296875,97.68000030517578,92.4800033569336,53.779998779296875,688.72998046875,237.1699981689453,564.75,500.31500244140625,271.3299865722656,170.97999572753906
2022-05-27 11:30:00-04:00,148.25,116.18000030517578,254.6300048828125,204.85000610351562,76.1729965209961,97.27999877929688,232.67730712890625,64.3499984741211,227.22999572753906,179.38999938964844,319.2799987792969,97.66349792480469,92.19499969482422,53.77000045776367,685.8900146484375,237.14999389648438,565.5449829101562,503.80999755859375,271.2099914550781,170.97999572753906
2022-05-27 12:30:00-04:00,148.9600067138672,116.17500305175781,254.74000549316406,205.0,76.01899719238281,97.5199966430664,234.15780639648438,64.43499755859375,227.77999877929688,179.5800018310547,319.8399963378906,98.1698989868164,92.45999908447266,53.685001373291016,688.0850219726562,237.44000244140625,567.5599975585938,504.2650146484375,271.989990234375,171.35000610351562
2022-05-27 13:30:00-04:00,148.2449951171875,115.94999694824219,254.6199951171875,204.83999633789062,75.73500061035156,97.33000183105469,233.3289031982422,64.3499984741211,227.38999938964844,179.25999450683594,318.7550048828125,97.55999755859375,92.34500122070312,53.584999084472656,688.3099975585938,236.44000244140625,566.9093017578125,502.6099853515625,271.94500732421875,170.86500549316406
2022-05-27 14:30:00-04:00,149.42999267578125,116.48999786376953,255.30999755859375,204.97000122070312,75.83000183105469,97.98999786376953,235.32801818847656,64.56999969482422,228.06500244140625,180.60000610351562,321.0400085449219,98.54000091552734,92.62999725341797,53.689998626708984,691.6950073242188,236.88999938964844,569.5700073242188,505.6400146484375,273.0,171.5500030517578
2022-05-27 15:30:00-04:00,150.0,116.66999816894531,255.3300018310547,206.19000244140625,76.1500015258789,98.05999755859375,236.25,64.80000305175781,229.1699981689453,181.08999633789062,323.489990234375,99.08000183105469,93.08999633789062,53.915000915527344,692.7000122070312,236.47000122070312,572.1500244140625,507.0199890136719,273.80999755859375,172.10000610351562
2022-05-31 09:30:00-04:00,147.91000366210938,115.69000244140625,251.1699981689453,201.1300048828125,74.55500030517578,97.52999877929688,231.7464599609375,63.834999084472656,227.5800018310547,177.02000427246094,312.30999755859375,99.83999633789062,91.27799987792969,52.297698974609375,666.0700073242188,233.13999938964844,569.5900268554688,500.0199890136719,266.80999755859375,170.35000610351562
2022-05-31 10:30:00-04:00,147.02000427246094,116.12999725341797,253.52000427246094,201.29400634765625,74.76000213623047,97.8499984741211,231.79965209960938,64.0199966430664,227.27000427246094,177.52000427246094,310.9200134277344,99.75,91.5999984741211,52.4900016784668,662.6699829101562,232.25999450683594,570.260009765625,499.04998779296875,269.0400085449219,170.76499938964844
2022-05-31 11:30:00-04:00,147.49000549316406,116.91000366210938,254.5,201.02499389648438,75.00749969482422,97.83999633789062,232.60638427734375,64.31999969482422,228.30999755859375,178.22000122070312,313.4017028808594,99.83000183105469,92.24500274658203,52.834999084472656,665.3499755859375,233.0800018310547,570.0,500.6700134277344,271.7300109863281,171.2100067138672
2022-05-31 12:30:00-04:00,147.41000366210938,117.05999755859375,254.9600067138672,200.64999389648438,75.0,97.9000015258789,232.18084716796875,64.4000015258789,228.10000610351562,178.35000610351562,313.07501220703125,99.72000122070312,92.27999877929688,53.08000183105469,663.989990234375,233.2093963623047,570.2750244140625,500.6099853515625,269.4849853515625,171.6699981689453
2022-05-31 13:30:00-04:00,147.77000427246094,117.66000366210938,256.4700012207031,200.8350067138672,75.27999877929688,97.97000122070312,233.6702117919922,64.53500366210938,227.99000549316406,178.97999572753906,312.55999755859375,100.22000122070312,92.41000366210938,53.43000030517578,665.3800048828125,233.91000366210938,569.7000122070312,501.5400085449219,270.04998779296875,172.4499969482422
2022-05-31 14:30:00-04:00,147.1300048828125,117.33000183105469,256.2049865722656,199.83999633789062,75.2699966430664,97.23999786376953,233.72340393066406,64.5250015258789,227.55999755859375,178.6300048828125,311.510009765625,99.93000030517578,92.16000366210938,53.1150016784668,664.239990234375,233.7550048828125,568.6199951171875,497.4599914550781,270.1499938964844,172.02000427246094
2022-05-31 15:30:00-04:00,147.36000061035156,117.4000015258789,256.7300109863281,199.97999572753906,75.44000244140625,96.80999755859375,233.83865356445312,64.8499984741211,227.4600067138672,179.52999877929688,313.44000244140625,100.1500015258789,92.13999938964844,53.119998931884766,664.8099975585938,234.5,568.0900268554688,496.94000244140625,268.4100036621094,171.0
2022-06-01 09:30:00-04:00,145.08999633789062,115.33999633789062,252.64999389648438,200.4600067138672,74.77999877929688,96.0,234.7783660888672,64.4800033569336,221.22000122070312,176.35000610351562,309.3900146484375,98.13999938964844,91.08000183105469,52.064998626708984,658.8900146484375,228.9600067138672,558.7750244140625,493.135009765625,268.1499938964844,168.0500030517578
2022-06-01 10:30:00-04:00,145.27000427246094,114.83000183105469,252.38999938964844,199.8000030517578,74.5999984741211,95.95999908447266,230.71807861328125,64.43499755859375,216.0399932861328,176.67999267578125,308.95001220703125,96.875,90.69999694824219,52.13999938964844,657.52001953125,226.5800018310547,557.22998046875,490.0199890136719,267.1700134277344,166.72999572753906
