Datetime,BA,CAT,DE,DOV,EMR,ETN,FTV,GD,GE,HON,IR,ITW,LMT,MMM,NOC,PH,ROP,RTX,TXT,UPS
2022-05-18 10:30:00-04:00,127.5999984741211,211.27000427246094,374.94000244140625,131.0749969482422,84.5199966430664,138.5399932861328,58.63999938964844,231.0500030517578,46.93809127807617,196.41000366210938,44.19499969482422,206.13999938964844,437.6600036621094,125.8779296875,457.18011474609375,266.9599914550781,417.94000244140625,93.4749984741211,64.37000274658203,175.3699951171875
2022-05-18 11:30:00-04:00,126.13999938964844,210.47999572753906,372.1549987792969,130.9600067138672,84.1050033569336,138.13999938964844,58.34000015258789,231.11000061035156,47.006622314453125,195.69000244140625,44.060001373291016,205.72000122070312,439.756591796875,125.73578643798828,457.822509765625,265.70001220703125,417.010009765625,93.36499786376953,64.04000091552734,174.07000732421875
2022-05-18 12:30:00-04:00,125.45999908447266,208.6300048828125,370.489990234375,130.77999877929688,83.9800033569336,137.88999938964844,58.36000061035156,230.35000610351562,47.03154373168945,195.44000244140625,44.01499938964844,205.77000427246094,438.5299987792969,125.17642211914062,459.5899963378906,265.4200134277344,413.7699890136719,93.38999938964844,63.834999084472656,173.89999389648438
2022-05-18 13:30:00-04:00,125.3499984741211,208.88499450683594,371.07000732421875,130.55999755859375,83.87000274658203,137.65499877929688,58.19499969482422,228.50999450683594,46.85709762573242,195.14999389648438,43.88999938964844,205.36000061035156,435.70001220703125,125.41806030273438,455.8699951171875,265.71990966796875,413.2974853515625,92.87999725341797,63.77470016479492,174.64999389648438
2022-05-18 14:30:00-04:00,124.95960235595703,208.2100067138672,368.239990234375,129.27999877929688,83.2750015258789,136.4949951171875,57.65999984741211,225.97000122070312,46.70757293701172,193.7100067138672,43.400001525878906,203.90660095214844,433.4599914550781,124.77424621582031,452.1199951171875,263.9049987792969,412.4800109863281,92.37000274658203,63.77000045776367,172.6999969482422
2022-05-18 15:30:00-04:00,125.62999725341797,208.02999877929688,368.9800109863281,129.38999938964844,83.61000061035156,136.75,57.790000915527344,226.18499755859375,46.888248443603516,193.8699951171875,43.65999984741211,203.38999938964844,434.489990234375,124.5234146118164,455.0799865722656,263.3500061035156,411.57000732421875,92.61000061035156,63.650001525878906,172.3699951171875
2022-05-19 09:30:00-04:00,125.66000366210938,203.44000244140625,362.760009765625,128.72999572753906,82.7300033569336,133.72000122070312,58.26499938964844,221.52999877929688,46.81037139892578,190.97999572753906,43.81999969482422,200.63999938964844,426.5899963378906,122.24916076660156,448.5199890136719,262.4823913574219,411.20001220703125,91.13999938964844,63.44499969482422,167.3000030517578
2022-05-19 10:30:00-04:00,126.13999938964844,203.9199981689453,360.0899963378906,128.47999572753906,82.77999877929688,134.42999267578125,58.22999954223633,217.1699981689453,47.05646514892578,190.43499755859375,44.040000915527344,199.91000366210938,420.18499755859375,122.5,441.3599853515625,262.32501220703125,411.4200134277344,89.68499755859375,62.77000045776367,166.66000366210938
2022-05-19 11:30:00-04:00,127.58999633789062,206.1199951171875,363.9649963378906,129.08999633789062,83.30000305175781,136.02999877929688,58.61000061035156,218.9149932861328,47.243370056152344,191.6300048828125,44.27000045776367,200.27999877929688,422.9800109863281,122.67976379394531,445.19000244140625,263.5799865722656,413.6600036621094,90.55500030517578,63.04069900512695,168.38999938964844
2022-05-19 12:30:00-04:00,126.2738037109375,206.3000030517578,366.0299987792969,129.22999572753906,83.18699645996094,136.14500427246094,58.560001373291016,219.19000244140625,47.06892395019531,192.27999877929688,44.18000030517578,200.85000610351562,424.489990234375,122.90969848632812,445.8599853515625,264.298095703125,413.4451904296875,90.16000366210938,62.755001068115234,168.18670654296875
2022-05-19 13:30:00-04:00,127.22000122070312,207.5399932861328,366.3800048828125,130.2449951171875,83.69999694824219,137.19000244140625,59.01499938964844,219.30999755859375,47.30567169189453,193.86000061035156,44.529998779296875,202.0500030517578,426.6600036621094,123.77926635742188,449.6099853515625,265.29998779296875,413.0899963378906,90.51000213623047,63.25,168.3300018310547
2022-05-19 14:30:00-04:00,126.98999786376953,206.89999389648438,365.510009765625,129.7899932861328,83.62999725341797,136.86000061035156,58.59000015258789,218.80999755859375,47.18729782104492,193.27000427246094,44.369998931884766,202.40499877929688,427.1000061035156,123.344482421875,449.5299987792969,264.7900085449219,414.4849853515625,90.55999755859375,63.20500183105469,167.6649932861328
2022-05-19 15:30:00-04:00,127.08999633789062,206.74000549316406,364.8749084472656,129.52999877929688,83.30000305175781,136.0800018310547,58.56999969482422,217.75999450683594,47.18729782104492,192.55999755859375,44.2599983215332,200.82000732421875,425.6099853515625,122.90969848632812,448.4800109863281,262.7099914550781,413.1700134277344,90.23999786376953,62.77000045776367,167.3000030517578
2022-05-20 09:30:00-04:00,123.75,201.81500244140625,328.010009765625,129.44000244140625,83.7300033569336,135.75999450683594,58.150001525878906,213.2100067138672,46.807254791259766,191.34500122070312,44.459999084472656,199.97999572753906,422.1700134277344,122.72157287597656,443.739990234375,259.5450134277344,418.4200134277344,90.12999725341797,62.810001373291016,168.82000732421875
2022-05-20 10:30:00-04:00,120.95069885253906,199.25999450683594,322.04998779296875,128.4844970703125,82.5,134.02000427246094,57.099998474121094,211.94000244140625,46.29015350341797,189.44009399414062,43.869998931884766,198.22999572753906,419.5199890136719,122.15300750732422,440.6199951171875,257.4540100097656,415.6700134277344,89.11000061035156,61.755001068115234,166.99000549316406
2022-05-20 11:30:00-04:00,118.86810302734375,197.97999572753906,318.6600036621094,128.6199951171875,82.48500061035156,133.82000732421875,56.84000015258789,212.1699981689453,46.1530876159668,188.77000427246094,43.97999954223633,199.27000427246094,421.1499938964844,122.1822738647461,442.67999267578125,255.60499572753906,412.5400085449219,89.44999694824219,61.75,167.84120178222656
2022-05-20 12:30:00-04:00,117.26000213623047,194.92999267578125,312.9800109863281,127.69999694824219,81.91000366210938,132.38999938964844,56.470001220703125,210.46499633789062,45.716976165771484,186.9199981689453,43.619998931884766,198.47300720214844,417.5899963378906,118.52006530761719,437.7349853515625,253.89999389648438,410.9800109863281,88.44999694824219,60.880001068115234,166.82000732421875
2022-05-20 13:30:00-04:00,117.99369812011719,194.55499267578125,309.6759033203125,128.22999572753906,82.31999969482422,132.97999572753906,57.04999923706055,211.0800018310547,45.928802490234375,186.36000061035156,43.82500076293945,198.89999389648438,419.92999267578125,119.06354522705078,439.6099853515625,254.11000061035156,412.17999267578125,88.68659973144531,61.029998779296875,168.5
2022-05-20 14:30:00-04:00,119.24500274658203,196.39990234375,310.5539855957031,129.58999633789062,82.8499984741211,133.35000610351562,57.595001220703125,211.49000549316406,46.40229415893555,187.7949981689453,44.31999969482422,200.00999450683594,421.3800048828125,119.4397964477539,440.95001220703125,256.17498779296875,413.8299865722656,89.27999877929688,61.59000015258789,169.6999969482422
2022-05-20 15:30:00-04:00,120.72000122070312,197.89999389648438,313.0,130.77999877929688,83.62999725341797,134.22999572753906,58.27000045776367,213.4499969482422,46.888248443603516,189.6699981689453,44.95000076293945,201.89999389648438,424.1499938964844,120.30936431884766,443.239990234375,258.6199951171875,417.4599914550781,90.09390258789062,62.4900016784668,171.0
2022-05-23 09:30:00-04:00,123.23999786376953,204.39999389648438,329.989990234375,131.3800048828125,84.37000274658203,134.99000549316406,58.41999816894531,217.3699951171875,47.27452087402344,191.0,45.619998931884766,202.1999969482422,430.8299865722656,121.53845977783203,455.8900146484375,261.45001220703125,423.3699951171875,91.05999755859375,63.36000061035156,173.25
2022-05-23 10:30:00-04:00,123.58000183105469,204.6300048828125,334.739990234375,131.91000366210938,84.56999969482422,136.05499267578125,58.83000183105469,217.50999450683594,47.47388458251953,191.42999267578125,45.290000915527344,202.9550018310547,432.25,121.53009796142578,456.07000732421875,263.2900085449219,425.00421142578125,91.80000305175781,64.11000061035156,173.8699951171875
2022-05-23 11:30:00-04:00,123.55999755859375,204.77000427246094,334.5899963378906,130.98500061035156,84.44999694824219,135.94000244140625,58.689998626708984,216.0399932861328,47.35551071166992,190.63999938964844,45.279998779296875,202.60000610351562,431.739990234375,121.24581909179688,454.6449890136719,262.4901123046875,424.4100036621094,91.5199966430664,64.16999816894531,173.6470947265625
2022-05-23 12:30:00-04:00,123.31999969482422,204.88999938964844,334.8900146484375,130.90499877929688,84.69499969482422,135.89500427246094,58.619998931884766,216.07000732421875,47.19975662231445,189.6300048828125,45.380001068115234,202.24000549316406,432.69000244140625,120.89464569091797,455.3500061035156,261.135009765625,423.32000732421875,91.61000061035156,64.37000274658203,173.0050048828125
2022-05-23 13:30:00-04:00,123.7886962890625,205.19000244140625,334.6700134277344,131.25999450683594,85.0,136.47999572753906,58.915000915527344,216.7209930419922,47.27452087402344,190.02000427246094,45.584999084472656,202.9199981689453,434.2250061035156,121.1120376586914,456.3399963378906,262.672607421875,424.9599914550781,91.80000305175781,64.13400268554688,173.83999633789062
2022-05-23 14:30:00-04:00,123.52999877929688,204.66000366210938,335.2699890136719,130.7050018310547,84.87000274658203,136.24000549316406,58.650001525878906,216.38999938964844,47.11876678466797,189.42999267578125,45.5099983215332,202.5749969482422,433.30999755859375,120.97826385498047,457.67999267578125,261.4599914550781,424.0,91.69000244140625,64.0,174.11000061035156
2022-05-23 15:30:00-04:00,124.12000274658203,204.16000366210938,335.35009765625,130.83999633789062,84.95999908447266,136.8000030517578,58.65999984741211,216.69000244140625,47.02531433105469,189.52999877929688,45.349998474121094,202.5500030517578,433.1499938964844,120.75251007080078,456.7699890136719,261.69000244140625,423.8699951171875,91.80000305175781,64.26000213623047,174.38999938964844
2022-05-24 09:30:00-04:00,118.5165023803711,203.63499450683594,330.9800109863281,128.7449951171875,83.08000183105469,132.02999877929688,58.369998931884766,217.22999572753906,45.604835510253906,186.27999877929688,44.68000030517578,200.36000061035156,435.04998779296875,118.60367584228516,461.55999755859375,257.1700134277344,424.0849914550781,91.36000061035156,62.68000030517578,171.4199981689453
2022-05-24 10:30:00-04:00,118.2699966430664,201.7899932861328,330.0799865722656,127.83999633789062,82.80000305175781,130.74000549316406,58.08000183105469,216.6999969482422,45.09084701538086,185.19000244140625,44.5,199.0,434.4549865722656,118.2943115234375,459.9700012207031,255.05999755859375,424.3299865722656,90.62999725341797,62.16999816894531,171.0500030517578
2022-05-24 11:30:00-04:00,118.71499633789062,203.5399932861328,333.3599853515625,128.66000366210938,83.20999908447266,131.83999633789062,58.70000076293945,217.89999389648438,45.48023223876953,186.4600067138672,44.59000015258789,199.9499969482422,437.6099853515625,119.1387939453125,464.1199951171875,256.95001220703125,426.1400146484375,90.93000030517578,62.529998779296875,172.66000366210938
2022-05-24 12:30:00-04:00,117.8499984741211,203.13999938964844,333.1300048828125,128.8800048828125,82.93000030517578,131.8800048828125,58.560001373291016,217.02999877929688,45.523841857910156,186.67999267578125,44.45199966430664,201.24000549316406,437.0,119.79933166503906,463.3999938964844,257.41461181640625,424.30999755859375,91.05000305175781,62.52000045776367,172.69000244140625
2022-05-24 13:30:00-04:00,118.9657974243164,203.9600067138672,335.17999267578125,129.64999389648438,83.47000122070312,133.1300048828125,58.779998779296875,219.08999633789062,46.09676742553711,188.44000244140625,44.66999816894531,202.32000732421875,440.8900146484375,120.56688690185547,467.9949951171875,259.6300048828125,424.4800109863281,92.19000244140625,63.130001068115234,173.74000549316406
2022-05-24 14:30:00-04:00,118.63999938964844,204.64999389648438,335.5799865722656,130.3000030517578,83.56999969482422,133.25999450683594,58.75,220.27000427246094,46.26523208618164,189.52999877929688,44.790000915527344,203.42999267578125,442.75,121.73310852050781,470.6700134277344,260.9599914550781,425.989990234375,92.9561996459961,63.2599983215332,174.0
2022-05-24 15:30:00-04:00,119.38999938964844,205.67999267578125,337.010009765625,130.8300018310547,83.94000244140625,133.9499969482422,59.02000045776367,219.9199981689453,46.43967819213867,189.9600067138672,45.04999923706055,203.3800048828125,442.8399963378906,121.93143463134766,471.2900085449219,262.05999755859375,427.4100036621094,93.27999877929688,63.40999984741211,174.2899932861328
2022-05-25 09:30:00-04:00,121.7300033569336,208.38999938964844,343.57000732421875,129.6199951171875,83.9000015258789,133.55999755859375,58.959999084472656,217.77000427246094,46.32130432128906,190.5229034423828,44.86000061035156,201.94000244140625,445.4599914550781,121.80602264404297,470.42999267578125,261.30499267578125,426.2699890136719,93.62999725341797,63.47999954223633,174.27879333496094
2022-05-25 10:30:00-04:00,121.53500366210938,208.01100158691406,340.8349914550781,129.42999267578125,83.95999908447266,134.00999450683594,58.959999084472656,218.88999938964844,45.938148498535156,189.3699951171875,44.72999954223633,202.2449951171875,447.4776916503906,121.53845977783203,471.9599914550781,262.3699951171875,426.5350036621094,93.61160278320312,63.14500045776367,174.34500122070312
2022-05-25 11:30:00-04:00,120.5,207.32000732421875,337.760009765625,128.10000610351562,83.2249984741211,132.8000030517578,58.54999923706055,217.81500244140625,45.53630065917969,187.3000030517578,44.75,199.67999267578125,445.364990234375,120.3511734008789,470.92999267578125,259.8900146484375,423.5,92.7301025390625,62.43000030517578,173.66000366210938
2022-05-25 12:30:00-04:00,120.18499755859375,208.1300048828125,340.2799987792969,128.25999450683594,83.2699966430664,132.77000427246094,58.56999969482422,218.89999389648438,45.51761245727539,187.61000061035156,45.130001068115234,200.47000122070312,446.2250061035156,120.61872863769531,471.0799865722656,259.54998779296875,426.4599914550781,92.88999938964844,62.310001373291016,174.1300048828125
2022-05-25 13:30:00-04:00,121.34970092773438,208.27000427246094,341.75,128.82000732421875,83.81999969482422,133.27000427246094,59.11000061035156,219.6699981689453,45.83659744262695,188.8240966796875,45.665000915527344,201.25999450683594,447.5400085449219,121.17475128173828,470.4700012207031,261.0,426.6000061035156,93.33000183105469,62.43000030517578,173.97999572753906
2022-05-25 14:30:00-04:00,122.33999633789062,209.88999938964844,345.07000732421875,129.75999450683594,84.38030242919922,135.02999877929688,59.38999938964844,220.66099548339844,46.40229415893555,190.99000549316406,45.93000030517578,202.11500549316406,447.8299865722656,121.93143463134766,469.82000732421875,264.17999267578125,425.8699951171875,93.73999786376953,62.95000076293945,174.63499450683594
2022-05-25 15:30:00-04:00,122.05000305175781,209.39999389648438,342.9700012207031,129.74000549316406,84.23999786376953,134.10000610351562,59.15999984741211,220.02999877929688,46.43344497680664,190.4199981689453,45.88999938964844,201.97999572753906,447.32000732421875,121.92308044433594,467.6099853515625,262.739990234375,426.1300048828125,93.5999984741211,62.599998474121094,173.94000244140625
2022-05-26 09:30:00-04:00,125.5999984741211,211.5050048828125,344.4649963378906,133.36500549316406,86.47000122070312,136.5316925048828,60.89070129394531,222.41000366210938,48.15951156616211,193.64999389648438,47.44499969482422,204.6999969482422,450.4599914550781,124.36621856689453,471.375,268.510009765625,432.0950012207031,94.6500015258789,64.18499755859375,178.97000122070312
2022-05-26 10:30:00-04:00,128.02000427246094,211.47999572753906,345.4100036621094,133.00999450683594,86.36000061035156,135.97999572753906,60.41999816894531,223.2550048828125,48.3087272644043,193.35000610351562,47.02000045776367,203.74000549316406,453.0906066894531,123.6120376586914,474.6499938964844,268.4800109863281,430.70001220703125,95.30999755859375,64.43000030517578,179.13499450683594
2022-05-26 11:30:00-04:00,128.65499877929688,211.96499633789062,346.9065856933594,133.22999572753906,86.38999938964844,136.1300048828125,60.650001525878906,223.19000244140625,48.346107482910156,193.57000732421875,47.18000030517578,203.91000366210938,451.7799987792969,123.3277587890625,473.2900085449219,268.239990234375,431.739990234375,95.58999633789062,64.44999694824219,179.30999755859375
2022-05-26 12:30:00-04:00,127.83000183105469,212.61000061035156,346.5150146484375,133.36279296875,86.87000274658203,136.6999969482422,60.599998474121094,222.96499633789062,48.15297317504883,193.8300018310547,47.345001220703125,204.19000244140625,451.6499938964844,123.6120376586914,471.5799865722656,268.964599609375,433.1099853515625,95.41999816894531,64.5199966430664,179.16000366210938
2022-05-26 13:30:00-04:00,128.52000427246094,213.0,348.32000732421875,133.58999633789062,86.83999633789062,136.52999877929688,60.595001220703125,223.42999267578125,48.23396682739258,193.86000061035156,47.36000061035156,204.74000549316406,450.2659912109375,123.20233917236328,469.8999938964844,268.5849914550781,432.5199890136719,95.5999984741211,64.5999984741211,178.8300018310547
2022-05-26 14:30:00-04:00,127.83999633789062,212.97999572753906,347.7099914550781,133.0399932861328,86.68000030517578,136.36000061035156,60.5,222.4499969482422,48.09067153930664,193.5500030517578,47.31999969482422,204.30999755859375,450.1650085449219,123.05184173583984,469.19000244140625,267.5400085449219,432.92999267578125,95.08000183105469,64.44000244140625,178.36000061035156
2022-05-26 15:30:00-04:00,127.7699966430664,212.99000549316406,347.510009765625,133.0500030517578,86.58999633789062,136.27999877929688,60.61000061035156,221.25,47.98476028442383,192.99000549316406,47.33300018310547,204.32000732421875,447.8900146484375,122.94314575195312,467.29998779296875,268.20001220703125,432.510009765625,94.98999786376953,64.33999633789062,178.3800048828125
2022-05-27 09:30:00-04:00,131.4499969482422,215.0399932861328,356.5299987792969,133.40499877929688,87.76860046386719,137.48500061035156,61.880001068115234,224.83999633789062,48.52678298950195,195.72999572753906,47.68000030517578,205.32000732421875,449.04998779296875,124.1220703125,468.6199951171875,272.1600036621094,439.45001220703125,95.77999877929688,65.58000183105469,181.38999938964844
2022-05-27 10:30:00-04:00,130.93499755859375,214.83999633789062,356.010009765625,133.47000122070312,87.81999969482422,138.4199981689453,61.90999984741211,224.25999450683594,48.51432418823242,196.0050048828125,47.849998474121094,205.2100067138672,448.45001220703125,124.38963317871094,467.3800048828125,272.239990234375,438.82000732421875,95.58000183105469,65.41999816894531,180.91000366210938
2022-05-27 11:30:00-04:00,131.11000061035156,215.47000122070312,356.8999938964844,133.67999267578125,87.99500274658203,138.6999969482422,61.720001220703125,224.80999755859375,48.43333053588867,196.1699981689453,48.10499954223633,205.35499572753906,449.0199890136719,124.47566223144531,467.5,272.239990234375,441.5150146484375,95.80000305175781,65.55999755859375,181.88999938964844
2022-05-27 12:30:00-04:00,130.94630432128906,215.1199951171875,356.4100036621094,133.38999938964844,87.66000366210938,138.39500427246094,61.58700180053711,225.1300048828125,48.40361022949219,195.44000244140625,47.83000183105469,204.75999450683594,449.3349914550781,124.28093719482422,468.1199951171875,270.864990234375,440.69000244140625,95.93000030517578,65.43000030517578,181.52999877929688
2022-05-27 13:30:00-04:00,131.35000610351562,215.62759399414062,358.0950012207031,133.57000732421875,87.87449645996094,138.77999877929688,61.58000183105469,225.5800018310547,48.57201385498047,195.3101043701172,47.98500061035156,204.64999389648438,449.1499938964844,124.21805572509766,467.82000732421875,271.20001220703125,439.7900085449219,96.13980102539062,65.62999725341797,181.60000610351562
2022-05-27 14:30:00-04:00,131.72999572753906,216.6300048828125,359.9700012207031,134.22999572753906,88.27999877929688,139.40499877929688,61.91999816894531,226.52999877929688,48.87567138671875,196.1199951171875,48.345001220703125,205.80999755859375,450.8299865722656,124.70735931396484,469.4599914550781,272.4800109863281,442.70001220703125,96.5,65.72000122070312,182.0800018310547
2022-05-27 15:30:00-04:00,132.22000122070312,217.08999633789062,360.8800048828125,134.52000427246094,88.43000030517578,139.8800048828125,62.0099983215332,226.55999755859375,49.068809509277344,196.38999938964844,48.505001068115234,206.74000549316406,450.5400085449219,125.0167236328125,470.760009765625,272.67999267578125,443.7300109863281,96.72000122070312,66.05000305175781,182.5399932861328
2022-05-31 09:30:00-04:00,130.58999633789062,216.6300048828125,360.7799987792969,132.61000061035156,87.63500213623047,137.33999633789062,61.209999084472656,224.47999572753906,48.94420623779297,192.97999572753906,47.27000045776367,204.0800018310547,439.57000732421875,123.0100326538086,458.9049987792969,270.0799865722656,441.45001220703125,95.0250015258789,64.62000274658203,181.0399932861328
2022-05-31 10:30:00-04:00,131.52999877929688,216.0399932861328,358.3599853515625,132.72999572753906,88.02999877929688,137.6300048828125,61.08000183105469,223.6199951171875,48.87567138671875,193.1699981689453,47.189998626708984,204.77000427246094,440.5,123.3612060546875,462.4649963378906,270.7650146484375,441.375,94.77999877929688,64.69000244140625,180.88999938964844
2022-05-31 11:30:00-04:00,132.3000030517578,216.5,358.0299987792969,133.30999755859375,88.5199966430664,138.5,61.27000045776367,225.16000366210938,48.987815856933594,194.60000610351562,47.43000030517578,206.14999389648438,440.8800048828125,124.10953521728516,464.44000244140625,271.7799987792969,440.7699890136719,95.51000213623047,65.30999755859375,182.27999877929688
2022-05-31 12:30:00-04:00,131.4499969482422,216.33999633789062,356.5899963378906,133.5500030517578,88.73999786376953,138.8300018310547,61.45000076293945,225.67999267578125,48.906822204589844,194.22999572753906,47.40999984741211,206.64599609375,440.92999267578125,124.23076629638672,465.6600036621094,271.7799987792969,441.45001220703125,95.36000061035156,65.58999633789062,182.5800018310547
2022-05-31 13:30:00-04:00,132.25999450683594,217.24000549316406,358.4100036621094,134.6699981689453,89.23100280761719,139.27000427246094,61.7599983215332,225.6300048828125,49.006507873535156,194.625,47.43000030517578,208.1103973388672,439.5299987792969,125.12541961669922,467.20001220703125,272.94000244140625,444.260009765625,95.36000061035156,65.78500366210938,184.52000427246094
2022-05-31 14:30:00-04:00,131.41000366210938,216.5800018310547,359.44000244140625,134.13999938964844,88.99500274658203,139.08999633789062,61.70000076293945,225.10000610351562,48.950435638427734,194.16000366210938,47.15999984741211,208.00999450683594,440.2799987792969,124.67391204833984,466.8999938964844,272.79998779296875,444.8399963378906,95.12000274658203,65.4000015258789,183.02000427246094
2022-05-31 15:30:00-04:00,131.47000122070312,215.75,357.94000244140625,133.80999755859375,88.73999786376953,138.58999633789062,61.779998779296875,224.9499969482422,48.75729751586914,193.58999633789062,47.150001525878906,208.07000732421875,440.1099853515625,124.76588439941406,467.7200012207031,272.0899963378906,442.5400085449219,95.12999725341797,65.29000091552734,182.35000610351562
2022-06-01 09:30:00-04:00,128.4499969482422,214.72999572753906,351.29449462890625,131.64999389648438,88.0541000366211,136.82000732421875,61.11000061035156,225.94000244140625,48.22773361206055,191.5500030517578,46.630001068115234,203.91000366210938,437.8999938964844,122.14046478271484,462.6549987792969,269.2699890136719,434.5950012207031,94.79000091552734,64.47000122070312,180.4499969482422
2022-06-01 10:30:00-04:00,127.87000274658203,215.64999389648438,350.8399963378906,131.3800048828125,87.88999938964844,137.1649932861328,60.83000183105469,224.63999938964844,48.134281158447266,190.9499969482422,46.61000061035156,205.41000366210938,437.5299987792969,122.33277893066406,460.95001220703125,269.7250061035156,430.010009765625,94.41999816894531,64.4800033569336,180.25999450683594
